Source;Target;DegreeSource;Degreetarget;Capacities
4563;14547;10;7;93104
4563;7475;10;6;43582
4563;12562;10;7;90938
4562;7079;8;14;358694
4562;6286;8;7;35269
4561;9589;9;6;24215
4561;12835;9;6;27430
4561;7258;9;11;265709
4560;12376;10;7;90652
4560;10861;10;7;87964
4560;7886;10;8;143323
4560;7876;10;8;143262
4559;13564;9;6;28923
4559;15730;9;6;34364
4559;11753;9;7;60382
4558;14975;12;6;113089
4558;6489;12;9;321417
4558;5540;12;8;227812
4558;6745;12;9;321646
4558;11397;12;7;165266
4558;10033;12;9;330361
4557;14313;12;6;111145
4557;6824;12;9;321900
4557;7179;12;8;229625
4557;5190;12;6;94194
4557;5620;12;8;227858
4557;7766;12;7;157659
4556;14434;11;6;78673
4556;13646;11;6;76344
4556;8322;11;15;902531
4556;7499;11;10;349388
4556;6394;11;8;179407
4555;14042;9;7;63429
4555;10149;9;8;101236
4555;8589;9;11;268247
4554;5906;10;10;274080
4554;5745;10;17;965352
4554;4731;10;8;140869
4554;8478;10;8;144232
4553;13356;16;9;683084
4553;13194;16;6;241299
4553;12338;16;6;239645
4553;11279;16;8;512082
4553;5905;16;10;826442
4553;4775;16;9;647619
4553;5269;16;13;1427065
4553;6777;16;9;657414
4553;11002;16;6;236779
4553;12216;16;9;679979
4552;15354;12;6;114221
4552;5355;12;16;1220931
4552;13007;12;7;169239
4552;6121;12;7;155932
4552;14635;12;7;174102
4552;9643;12;6;99756
4550;15411;13;6;139167
4550;8488;13;8;297122
4550;7840;13;8;295887
4550;13811;13;8;302730
4550;5985;13;11;637440
4550;14473;13;7;225058
4550;10853;13;9;401591
4549;12621;11;6;74095
4549;11372;11;6;72296
4549;11359;11;11;463174
4549;15698;11;6;82224
4549;5428;11;11;459894
4548;13932;13;7;224461
4548;10663;13;7;219501
4548;4852;13;8;292416
4548;7415;13;9;396970
4548;9281;13;6;129899
4548;9830;13;9;400393
4548;15260;13;6;138595
4547;15001;14;6;175446
4547;7925;14;7;250339
4547;8373;14;9;476131
4547;7150;14;10;614182
4547;4738;14;12;911447
4547;5485;14;13;1100321
4547;14442;14;7;260420
4547;9432;14;8;364380
4546;14565;14;6;173850
4546;6820;14;7;249009
4546;9148;14;9;478556
4546;15700;14;6;177400
4546;5811;14;10;610523
4546;8047;14;13;1106319
4546;8955;14;7;251544
4546;15147;14;7;261062
4545;9125;7;8;36122
4544;14611;18;7;498496
4544;12878;18;8;681942
4544;7254;18;11;1301022
4544;4745;18;10;1050786
4544;7293;18;15;2368222
4544;7148;18;13;1815802
4544;9303;18;8;670205
4544;5388;18;11;1293146
4544;9987;18;7;481749
4544;6246;18;10;1061073
4544;5004;18;9;865425
4544;6102;18;7;468289
4543;9080;9;9;153292
4543;5740;9;8;94446
4543;4690;9;16;647275
4542;11051;11;6;71887
4542;8822;11;8;182138
4542;5861;11;7;116331
4542;13536;11;6;76184
4542;15388;11;6;81315
4541;7003;10;8;142282
4541;6628;10;8;141757
4541;5554;10;12;422929
4541;4888;10;7;83353
4540;14158;13;6;136371
4540;13432;13;8;302683
4540;14099;13;6;136264
4540;9432;13;8;298466
4540;5158;13;9;393167
4540;7402;13;11;640157
4540;11137;13;6;131802
4539;14252;8;7;42101
4539;6306;8;10;141628
4538;15900;16;6;247298
4538;13623;16;9;684012
4538;13614;16;7;375459
4538;6699;16;11;1028912
4538;5845;16;10;825787
4538;11190;16;6;237213
4538;5708;16;10;825587
4538;8353;16;6;231425
4538;10467;16;6;235573
4538;11061;16;9;676855
4537;14273;13;6;136516
4537;14964;13;6;137822
4537;8048;13;9;397878
4537;7102;13;12;798670
4537;6897;13;10;519363
4537;4650;13;12;794214
4537;7774;13;6;129030
4536;9705;12;7;161017
4536;7829;12;11;531047
4536;8833;12;10;434992
4536;7480;12;6;95799
4536;8134;12;9;325408
4536;5716;12;10;423662
4535;6816;9;9;151465
4535;6187;9;11;263475
4535;7941;9;7;55918
4534;15091;16;6;245271
4534;13158;16;6;241227
4534;5611;16;8;504970
4534;4852;16;8;504425
4534;9324;16;7;364121
4534;9675;16;7;364948
4534;5093;16;12;1219970
4534;5363;16;9;650436
4534;7541;16;7;359787
4534;8937;16;7;363442
4533;10002;8;10;146236
4533;6086;8;7;35249
4532;13167;13;7;223677
4532;10279;13;8;299467
4532;15844;13;6;140194
4532;6614;13;13;959577
4532;4801;13;12;794434
4532;14745;13;6;137416
4532;8362;13;8;296980
4531;9714;11;7;119769
4531;8062;11;8;180941
4531;14878;11;6;79851
4531;7260;11;12;530092
4531;9550;11;8;183078
4530;6036;9;8;94649
4530;11025;9;7;59508
4530;4739;9;11;262031
4529;15971;19;6;391770
4529;14994;19;6;388865
4529;11587;19;6;381851
4529;12860;19;6;383907
4529;11852;19;7;555661
4529;4696;19;13;1998040
4529;5724;19;6;377956
4529;7054;19;8;740639
4529;11545;19;6;381802
4529;9602;19;6;379670
4529;11032;19;8;747056
4529;6079;19;10;1206285
4529;8457;19;8;743399
4528;11733;12;6;104714
4528;9768;12;7;161133
4528;9122;12;11;534007
4528;15676;12;6;115210
4528;8877;12;7;159605
4528;10534;12;7;162757
4527;5157;8;11;178793
4527;5052;8;10;140990
4526;11159;15;10;723059
4526;5389;15;9;563200
4526;6280;15;6;190292
4526;10408;15;9;571991
4526;4599;15;9;562312
4526;7238;15;9;567021
4526;14032;15;8;451135
4526;10581;15;8;441418
4526;11106;15;6;200041
4525;8483;11;8;181520
4525;6808;11;8;179652
4525;5163;11;11;459591
4525;9474;11;9;269988
4525;8406;11;7;118098
4524;13747;15;6;206818
4524;7507;15;9;567438
4524;12801;15;6;204321
4524;6484;15;7;305213
4524;13140;15;6;205284
4524;15664;15;6;211364
4524;7635;15;7;306259
4524;11926;15;6;202296
4524;11941;15;7;313743
4523;13536;13;6;135396
4523;13406;13;6;135081
4523;12782;13;7;223349
4523;8802;13;7;216441
4523;7926;13;7;215328
4523;10614;13;9;401403
4523;6780;13;8;294358
4522;11892;11;7;123419
4522;12223;11;6;73427
4522;7166;11;8;180100
4522;9132;11;9;269323
4522;5024;11;10;344775
4521;10645;7;9;58788
4520;12040;13;6;133081
4520;11280;13;7;220313
4520;8275;13;11;641333
4520;15519;13;6;139407
4520;12880;13;7;223432
4520;5472;13;11;636717
4520;15658;13;6;139827
4519;12862;17;6;284620
4519;12418;17;6;283866
4519;14683;17;6;288401
4519;8190;17;10;970179
4519;5716;17;10;965225
4519;5768;17;11;1163431
4519;8635;17;9;760176
4519;6054;17;8;577414
4519;5337;17;8;576278
4519;6182;17;11;1163812
4519;6745;17;9;755412
4518;9265;8;8;66223
4518;6767;8;8;65380
4517;6041;9;10;189835
4517;11118;9;8;103267
4517;9640;9;6;24258
4516;15763;16;6;246921
4516;12604;16;6;240198
4516;6445;16;9;656326
4516;12623;16;7;373402
4516;7046;16;9;658758
4516;9243;16;7;363889
4516;7256;16;16;2147870
4516;9853;16;9;672952
4516;5107;16;14;1663986
4516;11574;16;6;237957
4515;14123;13;8;302912
4515;11474;13;6;132215
4515;11194;13;9;401768
4515;10563;13;6;131212
4515;8197;13;10;521020
4515;14064;13;6;136240
4515;4665;13;15;1255500
4514;5521;9;14;466922
4514;9979;9;8;100726
4514;7100;9;9;151752
4513;14035;10;6;50284
4513;10535;10;8;147190
4513;5435;10;8;141154
4513;13568;10;6;49219
4512;13780;15;6;206926
4512;12803;15;6;204336
4512;10952;15;8;442682
4512;4609;15;14;1470409
4512;6081;15;7;304748
4512;12230;15;7;314270
4512;6830;15;13;1261411
4512;7483;15;8;429903
4512;9085;15;9;570046
4511;8552;9;8;97323
4511;7946;9;7;55928
4511;5632;9;11;262764
4510;11391;11;9;271846
4510;13971;11;6;77123
4510;10812;11;6;71643
4510;9018;11;9;269019
4510;15344;11;6;81245
4509;8516;11;9;268177
4509;9643;11;6;70740
4509;8434;11;10;350763
4509;7389;11;9;265988
4509;15786;11;6;82605
4508;8562;11;8;181652
4508;6992;11;7;116845
4508;5072;11;12;526386
4508;12974;11;9;272597
4508;10023;11;6;70885
4507;13713;11;6;76497
4507;10956;11;7;121880
4507;7320;11;10;349057
4507;15329;11;6;81197
4507;6298;11;9;263822
4506;6152;9;12;321049
4506;15125;9;6;32618
4506;7390;9;9;151907
4505;14921;8;6;16318
4505;11589;8;6;10569
4504;12896;12;7;168890
4504;10667;12;6;102304
4504;8776;12;11;533293
4504;4722;12;10;420274
4504;15745;12;6;115410
4504;12603;12;6;106964
4503;13107;13;6;134631
4503;11981;13;6;132941
4503;12030;13;6;133042
4503;10743;13;7;219571
4503;9447;13;7;217377
4503;7830;13;7;215184
4503;9776;13;8;298867
4502;11676;13;6;132415
4502;6623;13;7;214133
4502;6532;13;10;518793
4502;5078;13;7;213130
4502;12958;13;6;134467
4502;6042;13;10;517839
4502;8220;13;6;129200
4501;14568;10;6;51338
4501;11496;10;8;148285
4501;5204;10;9;189009
4501;7252;10;9;191558
4500;13721;9;7;63016
4500;13584;9;6;28943
4500;6847;9;9;151482
4499;14739;11;6;79418
4499;5966;11;11;460277
4499;6327;11;12;528350
4499;4559;11;9;261874
4499;11368;11;9;271841
4498;13823;11;7;126678
4498;10716;11;8;184766
4498;5386;11;6;69096
4498;13057;11;7;125809
4498;5933;11;10;346676
4497;15623;10;6;53996
4497;15195;10;6;52911
4497;12553;10;8;149354
4497;10958;10;9;199661
4496;7124;9;8;95447
4496;5508;9;12;319937
4496;8210;9;9;152505
4495;12926;12;7;168975
4495;11948;12;7;166391
4495;5473;12;12;650810
4495;5228;12;11;526688
4495;5169;12;8;227330
4495;6230;12;10;425109
4494;11878;12;7;166253
4494;10955;12;8;236750
4494;9016;12;6;98335
4494;10192;12;6;101284
4494;8996;12;10;435705
4494;8952;12;6;98151
4493;15380;13;6;139084
4493;13850;13;6;135942
4493;10715;13;7;219521
4493;5641;13;9;393705
4493;4671;13;10;515216
4493;6885;13;7;214411
4493;5744;13;6;128447
4492;6455;9;13;395018
4492;4769;9;12;318983
4492;10197;9;6;24594
4491;13853;16;6;242911
4491;13801;16;7;375865
4491;11284;16;7;370489
4491;12619;16;7;373399
4491;5493;16;10;824362
4491;6073;16;13;1429268
4491;11438;16;9;677988
4491;15341;16;6;245898
4491;6931;16;7;358390
4491;13108;16;6;241150
4490;9707;11;6;70757
4490;8404;11;8;181410
4490;6609;11;10;347995
4490;7659;11;11;461257
4490;12839;11;6;74607
4489;10795;8;6;10054
4489;15990;8;6;19519
4488;9964;7;9;57788
4487;12630;11;8;186967
4487;9413;11;9;269765
4487;8797;11;7;118667
4487;8449;11;6;69826
4487;4514;11;9;261759
4486;13083;8;6;12430
4486;6928;8;11;179824
4485;13371;18;7;494386
4485;12606;18;6;334557
4485;11948;18;7;488671
4485;14373;18;6;338257
4485;9417;18;6;329093
4485;11536;18;7;487514
4485;4800;18;8;647813
4485;4851;18;9;864349
4485;15305;18;6;340747
4485;11013;18;7;485427
4485;4944;18;11;1290574
4485;6761;18;9;868563
4484;15172;13;8;303125
4484;8626;13;6;129437
4484;6494;13;7;213937
4484;6383;13;9;394950
4484;5342;13;7;213322
4484;15590;13;6;139658
4484;6905;13;12;798534
4483;8750;10;10;276093
4483;5895;10;9;189687
4483;7816;10;11;349899
4483;15235;10;6;52958
4482;15203;8;6;17096
4482;12442;8;6;11624
4481;15141;14;6;175681
4481;9628;14;9;480757
4481;12137;14;6;166764
4481;8679;14;7;251075
4481;12362;14;9;490578
4481;9031;14;10;620527
4481;9974;14;6;161462
4481;12265;14;8;372606
4480;15165;15;7;317457
4480;15123;15;6;210261
4480;5916;15;12;1058907
4480;4568;15;8;419760
4480;6507;15;9;564985
4480;6762;15;9;565659
4480;8145;15;9;568710
4480;8725;15;9;569752
4480;14230;15;6;207913
4479;8227;7;7;19685
4478;6884;8;9;95204
4478;8438;8;6;9205
4477;8942;9;7;56774
4477;15097;9;6;32574
4477;4568;9;8;93974
4476;14284;11;6;78201
4476;12486;11;7;124748
4476;14913;11;6;80001
4476;6086;11;7;116470
4476;5003;11;10;344713
4475;4658;9;9;150655
4475;12915;9;6;27578
4475;5703;9;13;393807
4474;14737;12;6;112246
4474;10761;12;6;102629
4474;8130;12;6;96737
4474;5257;12;10;422015
4474;14109;12;10;451482
4474;6619;12;10;426486
4473;14913;15;6;209509
4473;14614;15;7;317041
4473;4762;15;12;1050900
4473;6736;15;10;715254
4473;8946;15;6;195155
4473;4641;15;11;895190
4473;10842;15;6;199307
4473;9145;15;6;195738
4473;14056;15;6;207470
4472;14537;17;6;287944
4472;14173;17;6;287276
4472;9751;17;8;585420
4472;6752;17;7;404874
4472;7883;17;8;581028
4472;9227;17;7;407945
4472;9646;17;7;408672
4472;7152;17;8;579059
4472;4860;17;10;964284
4472;6041;17;10;966771
4472;8801;17;8;583397
4471;6038;8;12;228260
4471;4807;8;8;64979
4470;7763;8;7;35544
4470;11187;8;6;10289
4469;12073;15;8;445848
4469;5036;15;11;895945
4469;9418;15;7;308796
4469;7881;15;9;568125
4469;9181;15;8;436507
4469;8711;15;8;434702
4469;13360;15;6;205835
4469;10924;15;6;199561
4469;11488;15;6;200984
4468;14165;13;6;136379
4468;13859;13;6;135982
4468;12106;13;9;402268
4468;11665;13;7;220974
4468;7848;13;8;295934
4468;6537;13;11;638988
4468;6203;13;9;394484
4467;9015;9;7;56811
4467;5634;9;9;150899
4467;9345;9;8;98803
4466;12126;13;6;133264
4466;11245;13;6;131985
4466;6526;13;7;213960
4466;14697;13;7;225203
4466;11629;13;10;523400
4466;9497;13;8;298486
4466;7209;13;8;295055
4465;14248;11;6;78094
4465;14227;11;6;78068
4465;5295;11;8;178896
4465;4734;11;7;116039
4465;8345;11;7;118035
4464;6909;9;11;265013
4464;6851;9;7;55474
4464;6378;9;7;55430
4463;12915;8;6;12212
4463;6674;8;10;141792
4462;13515;14;7;259040
4462;4826;14;9;465670
4462;7036;14;11;776016
4462;6820;14;7;249005
4462;6610;14;13;1102587
4462;4957;14;11;769676
4462;6551;14;9;470001
4462;11130;14;8;370165
4461;14446;11;7;127391
4461;8556;11;8;181646
4461;5531;11;7;116173
4461;11566;11;8;186095
4461;9157;11;10;351903
4460;13554;14;7;259043
4460;9689;14;8;364953
4460;10183;14;6;162083
4460;9298;14;6;160249
4460;5271;14;11;771073
4460;7042;14;9;471237
4460;8789;14;6;159411
4460;12124;14;7;256795
4459;9600;11;7;119667
4459;15979;11;6;83075
4459;7659;11;11;461207
4459;6035;11;9;263421
4459;12770;11;6;74440
4458;15585;15;6;211037
4458;15741;15;6;211707
4458;5826;15;10;712275
4458;5092;15;11;896266
4458;7468;15;10;716753
4458;7578;15;9;567500
4458;12544;15;6;203529
4458;7959;15;9;568409
4458;8039;15;9;568608
4457;11879;10;7;89498
4457;10829;10;6;45450
4457;9560;10;8;145625
4457;6788;10;10;274759
4456;8803;13;12;801271
4456;5220;13;7;213204
4456;9711;13;7;218020
4456;6955;13;12;798604
4456;10645;13;9;401408
4456;9319;13;8;298326
4456;12336;13;9;402449
4455;10625;9;7;58744
4455;8845;9;9;153095
4455;9610;9;7;57485
4454;15984;12;6;115901
4454;9016;12;6;98329
4454;5284;12;12;650071
4454;10721;12;8;236225
4454;5131;12;11;526560
4454;10317;12;6;101459
4453;9185;8;6;9404
4453;6479;8;8;65329
4452;15718;16;6;246792
4452;14092;16;6;243391
4452;9381;16;7;364200
4452;5418;16;12;1221285
4452;6332;16;7;357440
4452;12675;16;6;240381
4452;8209;16;9;664246
4452;10651;16;6;235937
4452;9026;16;7;363507
4452;11491;16;7;370980
4451;9795;17;8;585454
4451;14342;17;6;287502
4451;8020;17;7;406310
4451;10214;17;7;409861
4451;5282;17;14;1846885
4451;13795;17;6;286666
4451;5646;17;13;1634237
4451;8220;17;6;279114
4451;5699;17;12;1380845
4451;5712;17;6;277527
4451;8879;17;8;583598
4450;14377;8;6;14892
4450;8927;8;8;65987
4449;15854;13;6;140222
4449;8208;13;7;215795
4449;7389;13;9;396966
4449;5774;13;11;637013
4449;5124;13;12;794922
4449;14909;13;7;225432
4449;6584;13;10;518982
4448;13009;11;7;125690
4448;12685;11;7;125105
4448;7568;11;8;180317
4448;5489;11;9;262594
4448;5201;11;13;636292
4447;9308;10;7;85844
4447;8214;10;9;193372
4447;6963;10;8;142223
4447;13959;10;8;150376
4446;5887;14;7;248467
4446;15676;14;6;177382
4446;15779;14;6;177768
4446;7807;14;10;615955
4446;5019;14;11;770048
4446;8412;14;8;361891
4446;5261;14;8;355796
4446;8563;14;7;250878
4445;11504;19;6;381719
4445;10874;19;6;381078
4445;8248;19;10;1210300
4445;7640;19;7;550111
4445;4529;19;19;4053513
4445;5905;19;10;1206243
4445;9154;19;10;1211195
4445;7153;19;9;980800
4445;14103;19;6;386538
4445;7926;19;7;550392
4445;6911;19;7;549255
4445;10919;19;7;554793
4445;7903;19;7;550391
4444;14989;10;6;52245
4444;14374;10;6;50841
4444;7506;10;8;142737
4444;5944;10;8;141389
4443;14020;9;6;29788
4443;8731;9;8;97642
4443;8506;9;9;152814
4442;15514;11;6;81697
4442;14060;11;6;77489
4442;7310;11;9;265823
4442;6575;11;9;264448
4442;12956;11;6;74813
4441;13720;15;6;206676
4441;5506;15;8;422814
4441;4967;15;6;188855
4441;5195;15;9;563016
4441;6007;15;11;898681
4441;5848;15;7;304579
4441;12920;15;8;448196
4441;6714;15;10;715247
4441;9119;15;6;195713
4440;15550;8;6;18200
4440;5170;8;11;178822
4439;14765;14;7;260627
4439;14355;14;6;173138
4439;9414;14;7;252254
4439;6792;14;8;358081
4439;7039;14;9;471217
4439;8092;14;11;778501
4439;7519;14;8;359752
4439;12403;14;7;257357
4438;10917;10;8;147609
4438;13466;10;6;48980
4438;6628;10;8;141750
4438;6539;10;13;518852
4437;6636;8;10;141774
4437;8763;8;7;35962
4436;15840;13;6;140169
4436;12761;13;6;134057
4436;11000;13;6;131653
4436;5768;13;11;636999
4436;15052;13;6;138114
4436;12088;13;8;301453
4436;9722;13;6;130419
4435;14428;12;6;111442
4435;10347;12;6;101619
4435;4931;12;9;319298
4435;10037;12;9;330416
4435;6909;12;11;529355
4435;7781;12;8;230393
4434;11459;13;8;300851
4434;11125;13;8;300514
4434;8954;13;6;129631
4434;14457;13;6;136686
4434;8126;13;8;296757
4434;14048;13;8;302848
4434;6196;13;7;213816
4432;10873;12;7;163598
4432;9235;12;8;232915
4432;7374;12;10;429362
4432;5702;12;6;94440
4432;5529;12;7;155412
4432;6818;12;6;95102
4431;6825;7;8;35386
4430;14870;12;6;112662
4430;7105;12;10;428471
4430;5618;12;10;423352
4430;9892;12;7;161380
4430;4785;12;8;227188
4430;10105;12;8;234777
4429;14820;8;6;16097
4429;15936;8;6;19355
4427;8716;12;7;159279
4427;4874;12;10;421002
4427;4641;12;11;525687
4427;12680;12;6;107120
4427;12537;12;7;167873
4427;14868;12;7;174913
4426;14792;11;6;79651
4426;7282;11;9;265776
4426;15426;11;6;81458
4426;6964;11;9;265101
4426;13188;11;6;75190
4425;8226;14;9;475568
4425;8265;14;7;250634
4425;6778;14;14;1267936
4425;15086;14;6;175563
4425;8793;14;7;251299
4425;9172;14;7;251900
4425;9314;14;7;252057
4425;11797;14;6;166096
4424;7635;9;7;55831
4424;5537;9;13;393581
4424;7376;9;7;55688
4423;15422;18;6;341094
4423;13089;18;6;335687
4423;12020;18;7;489171
4423;9139;18;8;669792
4423;5528;18;14;2060209
4423;6559;18;9;868415
4423;9002;18;7;478075
4423;11885;18;9;882087
4423;4838;18;15;2354369
4423;5101;18;11;1291466
4423;8078;18;6;325354
4423;8069;18;9;871859
4422;7226;8;8;65450
4422;12345;8;6;11521
4421;9830;12;9;330011
4421;8319;12;7;158432
4421;7123;12;10;428490
4421;6420;12;7;156184
4421;12095;12;6;105595
4421;4572;12;12;647091
4420;8190;8;10;143760
4420;6667;8;9;94997
4419;8643;12;9;326505
4419;8836;12;10;435033
4419;7120;12;12;659333
4419;8031;12;10;432387
4419;5197;12;9;319724
4419;4853;12;9;319164
4418;14192;13;6;136387
4418;11874;13;6;132879
4418;11262;13;9;401820
4418;9939;13;7;218357
4418;6903;13;8;294575
4418;5879;13;9;394005
4418;15361;13;6;139000
4417;9677;7;7;19826
4416;14867;17;6;288875
4416;11771;17;6;282650
4416;11557;17;7;412115
4416;10737;17;6;281218
4416;6853;17;10;968284
4416;6613;17;8;578094
4416;5073;17;8;575907
4416;10025;17;6;280624
4416;8778;17;7;407255
4416;6136;17;8;577421
4416;8079;17;7;406342
4415;13438;11;6;75889
4415;8681;11;7;118524
4415;7151;11;9;265391
4415;12251;11;6;73504
4415;9378;11;10;352270
4414;11940;7;7;20888
4413;7433;7;6;166
4412;12088;11;8;186639
4412;8695;11;11;462408
4412;4830;11;14;769238
4412;9243;11;7;119207
4412;6685;11;9;264551
4411;15721;14;6;177419
4411;5202;14;9;466317
4411;5416;14;6;155370
4411;6279;14;12;917119
4411;7306;14;7;249698
4411;6335;14;14;1267737
4411;7805;14;7;250277
4411;8066;14;8;360832
4410;13970;14;7;259802
4410;4466;14;13;1097951
4410;5042;14;7;248030
4410;10819;14;7;254711
4410;9224;14;6;160104
4410;6527;14;7;248818
4410;8488;14;8;362063
4410;9382;14;10;621492
4409;13444;11;6;75930
4409;11752;11;6;72790
4409;7262;11;6;69396
4409;7560;11;11;460970
4409;4839;11;11;459341
4408;15068;13;6;138140
4408;13209;13;7;223799
4408;8172;13;7;215700
4408;6108;13;8;293395
4408;6025;13;11;637481
4408;11176;13;10;523120
4408;8514;13;8;297172
4407;14578;14;6;173908
4407;6633;14;7;248962
4407;10442;14;8;367656
4407;5954;14;14;1266997
4407;6004;14;8;356742
4407;8864;14;8;363265
4407;11935;14;6;166331
4407;13454;14;6;170449
4405;15494;17;6;290251
4405;13715;17;7;416263
4405;10621;17;6;281077
4405;5062;17;10;964641
4405;10431;17;6;280893
4405;7771;17;9;759029
4405;4886;17;12;1378145
4405;13622;17;7;416016
4405;7706;17;11;1166478
4405;5357;17;7;403679
4405;9125;17;8;584289
4404;14922;15;6;209624
4404;9887;15;6;197142
4404;13730;15;6;206760
4404;6247;15;17;2138319
4404;7784;15;8;431309
4404;13987;15;6;207400
4404;7647;15;7;306306
4404;5601;15;12;1056840
4404;13616;15;7;315899
4403;12700;13;8;302177
4403;12371;13;7;222283
4403;8914;13;6;129611
4403;6795;13;10;519306
4403;8100;13;7;215563
4403;6987;13;8;294736
4403;6094;13;9;394298
4402;10486;11;8;184464
4402;9662;11;6;70751
4402;14430;11;6;78664
4402;9087;11;8;182495
4402;5279;11;10;345438
4401;10568;8;6;9911
4401;12288;8;6;11479
4400;12850;11;6;74669
4400;5983;11;8;179287
4400;5239;11;19;1451340
4400;5222;11;12;526670
4400;15859;11;6;82784
4399;15270;14;6;176202
4399;4563;14;10;608037
4399;5955;14;8;356509
4399;10051;14;7;253357
4399;13318;14;7;258692
4399;13968;14;7;259789
4399;13451;14;7;258971
4399;13498;14;6;170506
4398;8624;10;9;194419
4398;7750;10;8;143026
4398;5703;10;13;516771
4398;5014;10;13;515716
4397;11670;10;7;89253
4397;7250;10;10;275061
4397;4708;10;8;140853
4397;10568;10;6;45155
4396;13338;11;6;75578
4396;8841;11;8;182209
4396;5507;11;9;262602
4396;11835;11;8;186435
4396;14030;11;7;126909
4395;14378;13;7;224933
4395;13689;13;6;135769
4395;12410;13;7;222438
4395;11705;13;7;221070
4395;11189;13;8;300578
4395;10594;13;7;219280
4395;8272;13;9;398297
4394;7679;13;12;800114
4394;4932;13;10;515582
4394;7732;13;8;295708
4394;15084;13;6;138182
4394;11793;13;6;132763
4394;10285;13;8;299493
4394;7023;13;9;396239
4393;12596;8;7;39922
4393;11582;8;8;67524
4392;13636;23;6;597447
4392;13240;23;7;859022
4392;10859;23;7;852852
4392;14650;23;6;600264
4392;8125;23;8;1132917
4392;6725;23;10;1746863
4392;5172;23;14;3267767
4392;7948;23;9;1409586
4392;5322;23;11;2117624
4392;12325;23;6;594651
4392;4687;23;6;589489
4392;9942;23;8;1135299
4392;6085;23;10;1744627
4392;10925;23;6;593084
4392;6256;23;11;2118340
4392;9511;23;9;1412728
4392;6437;23;8;1129586
4391;14128;14;6;172459
4391;7293;14;15;1483313
4391;10904;14;6;163734
4391;10969;14;7;255031
4391;9127;14;7;251853
4391;10028;14;10;623279
4391;4911;14;18;2056047
4391;10044;14;7;253344
4389;15320;14;6;176374
4389;12820;14;6;168598
4389;10387;14;7;253987
4389;10101;14;8;366367
4389;6998;14;11;775889
4389;10281;14;7;253757
4389;11152;14;6;164501
4389;10431;14;6;162616
4388;14340;11;6;78369
4388;10993;11;6;71854
4388;4688;11;11;458946
4388;5876;11;7;116338
4388;8739;11;9;268421
4387;4545;7;7;19560
4386;9053;12;6;98423
4386;6323;12;11;528264
4386;5096;12;10;421759
4386;11030;12;6;103130
4386;15338;12;7;176449
4386;5953;12;8;228116
4385;15811;13;6;140088
4385;14910;13;6;137670
4385;13108;13;6;134639
4385;11733;13;6;132581
4385;6435;13;11;638608
4385;4993;13;13;958196
4385;8339;13;7;215897
4384;14640;10;6;51466
4384;13398;10;6;48819
4384;11521;10;7;88945
4384;10170;10;10;276771
4383;14911;17;6;289079
4383;14060;17;6;287127
4383;13173;17;7;415499
4383;15140;17;6;289468
4383;6933;17;8;578529
4383;7882;17;7;406171
4383;11538;17;7;411994
4383;4681;17;15;2135530
4383;6275;17;6;277721
4383;7341;17;9;758192
4383;7369;17;6;278484
4382;12825;13;6;134161
4382;12100;13;6;133217
4382;8721;13;6;129544
4382;9603;13;9;400245
4382;6366;13;10;518323
4382;5110;13;8;292664
4382;5761;13;12;796078
4381;12283;7;6;1778
4380;5963;14;9;467872
4380;15546;14;6;176960
4380;11631;14;7;256144
4380;8198;14;6;158281
4380;8978;14;12;929065
4380;14256;14;7;260191
4380;12466;14;8;372999
4380;9276;14;8;364057
4379;14996;10;6;52293
4379;6039;10;11;346900
4379;13838;10;6;49799
4379;7656;10;12;430665
4378;14731;13;6;137338
4378;15374;13;6;139026
4378;11487;13;7;220758
4378;4819;13;9;392723
4378;9686;13;6;130416
4378;4538;13;16;1422267
4378;6133;13;11;637520
4377;14365;12;6;111289
4377;13247;12;8;241389
4377;8251;12;12;664804
4377;7912;12;9;325036
4377;6178;12;8;228358
4377;15955;12;6;115866
4376;10603;10;8;147255
4376;4925;10;9;188779
4376;9042;10;9;195537
4376;10302;10;8;146826
4375;15593;11;6;81871
4375;9162;11;6;70385
4375;13209;11;7;125995
4375;6072;11;9;263465
4375;15719;11;6;82252
4374;11568;16;9;678510
4374;10059;16;6;234716
4374;9316;16;9;670472
4374;7328;16;10;831486
4374;5305;16;10;823801
4374;6730;16;11;1028963
4374;4990;16;13;1425209
4374;5896;16;9;653511
4374;8052;16;7;360823
4374;8163;16;8;508229
4373;15840;14;6;177995
4373;4765;14;17;1845523
4373;9377;14;9;479393
4373;12046;14;6;166595
4373;5580;14;7;248318
4373;8559;14;9;476758
4373;7624;14;8;360136
4373;14323;14;6;173014
4372;11703;10;7;89296
4372;8160;10;11;350309
4372;5108;10;11;345023
4372;4503;10;13;514810
4371;15119;15;6;210194
4371;6695;15;10;715175
4371;5530;15;8;422915
4371;14633;15;7;317046
4371;6542;15;6;190575
4371;10637;15;6;199018
4371;6694;15;11;899579
4371;14234;15;6;207914
4371;11450;15;8;444252
4370;14418;9;7;63853
4370;7197;9;7;55621
4370;10047;9;8;100997
4369;5050;10;15;709613
4369;4409;10;11;343792
4369;14505;10;6;51157
4369;11307;10;7;88602
4368;13681;15;7;315953
4368;14499;15;7;316982
4368;5665;15;15;1699016
4368;11658;15;9;573373
4368;8075;15;8;432514
4368;8825;15;7;307853
4368;4507;15;11;895109
4368;10510;15;9;572064
4368;11366;15;6;200680
4367;15230;15;6;210394
