Source;Target;DegreeSource;Degreetarget;Capacities
300;1943;20;5;584904
300;1830;20;3;187161
300;1303;20;3;179676
300;980;20;4;358144
300;913;20;6;761197
300;785;20;3;171711
300;598;20;4;346132
300;1128;20;6;768788
300;751;20;10;1913139
300;355;20;7;1008289
300;500;20;5;561305
300;672;20;6;753633
300;792;20;6;758708
300;1214;20;4;363922
300;895;20;4;356668
299;1849;12;5;188519
299;1381;12;3;52441
299;1217;12;9;667748
299;1070;12;6;282177
299;1567;12;3;54479
299;1164;12;3;51117
299;904;12;4;102676
299;1609;12;4;110191
298;1449;7;4;23148
298;856;7;9;194670
298;339;7;12;396962
297;1705;18;5;473561
297;1201;18;10;1641690
297;1163;18;11;1886072
297;1891;18;5;475696
297;1422;18;4;285920
297;919;18;13;2491023
297;327;18;5;448236
297;344;18;4;271079
297;981;18;4;281255
297;540;18;13;2476097
297;377;18;15;3116275
297;580;18;4;274066
297;804;18;6;656115
296;1784;11;5;143957
296;1485;11;5;140711
296;1548;11;7;328781
296;521;11;3;39319
296;502;11;3;39311
296;1063;11;5;138205
295;1858;15;5;305368
295;1814;15;5;305067
295;1347;15;3;94274
295;1555;15;5;301532
295;925;15;6;460319
295;345;15;20;3823041
295;505;15;18;3119843
295;798;15;6;456865
295;923;15;6;459271
295;1079;15;8;766955
294;1216;14;4;155104
294;1094;14;8;698148
294;1938;14;5;269799
294;372;14;22;3987048
294;497;14;10;1011375
294;640;14;4;149942
294;763;14;5;253476
294;1562;14;2;23277
294;837;14;6;403976
294;1275;14;5;261664
293;1907;17;5;430134
293;1804;17;4;243668
293;1901;17;5;429370
293;422;17;4;237215
293;1867;17;6;596673
293;968;17;4;239905
293;388;17;15;2911878
293;1213;17;3;121983
293;1315;17;4;241912
293;1510;17;5;425196
293;1336;17;4;242230
293;1699;17;2;42483
293;1776;17;2;42584
292;1811;14;4;162993
292;1577;14;2;23392
292;1465;14;5;264524
292;647;14;7;540418
292;751;14;10;1018501
292;829;14;4;151426
292;1046;14;7;541462
292;586;14;5;250647
292;1137;14;3;74664
289;1661;24;2;110817
289;1029;24;9;2166131
289;995;24;5;763876
289;1716;24;5;789160
289;991;24;4;522881
289;973;24;4;521928
289;1805;24;5;792481
289;1370;24;6;1096438
289;1793;24;4;535910
289;461;24;7;1405263
289;785;24;3;275872
289;361;24;4;512398
289;1146;24;6;1092247
289;421;24;9;2154158
289;450;24;10;2592011
289;1912;24;5;798569
289;665;24;4;517496
289;377;24;15;5279088
289;899;24;2;102454
288;1200;6;7;75244
288;381;6;9;130193
288;1751;6;5;29278
287;1236;17;4;241050
287;1202;17;3;121948
287;1887;17;4;243951
287;1220;17;8;998304
287;1458;17;4;242486
287;963;17;4;239591
287;1636;17;4;242989
287;302;17;9;1214648
287;434;17;3;121300
287;567;17;5;421503
287;652;17;6;589325
287;871;17;7;734734
286;1750;12;4;112276
286;716;12;6;275519
286;461;12;7;398327
286;403;12;4;99959
286;1271;12;4;106046
286;439;12;5;169276
286;410;12;4;100304
283;507;15;7;610565
283;1091;15;4;177167
283;1682;15;5;302602
283;1392;15;4;180793
283;970;15;3;92811
283;549;15;3;90357
283;556;15;10;1156088
283;712;15;14;2058405
283;834;15;4;173326
283;1097;15;4;177357
282;1488;19;5;505406
282;1389;19;3;167645
282;992;19;6;708913
282;1017;19;4;316115
282;599;19;4;308563
282;794;19;3;166381
282;1930;19;4;324753
282;1690;19;6;710673
282;414;19;9;1457476
282;600;19;3;165438
282;743;19;4;309808
282;672;19;6;705915
282;750;19;5;498565
282;893;19;4;311599
280;1677;11;4;88134
280;1522;11;4;86617
280;1065;11;4;83131
280;1318;11;4;85673
280;1189;11;3;39870
280;318;11;21;2436616
279;487;6;19;701631
278;1231;6;7;75948
276;1881;23;5;718345
276;1649;23;5;717462
276;1616;23;4;485462
276;1575;23;3;249237
276;1299;23;6;1003496
276;1288;23;3;248630
276;1806;23;6;1003851
276;1748;23;3;249581
276;359;23;11;2900895
276;1671;23;6;1003549
276;801;23;5;713787
276;355;23;7;1322300
276;449;23;14;4305879
276;542;23;4;481297
276;586;23;5;712829
276;1018;23;3;248109
276;612;23;6;1002426
276;796;23;11;2908522
275;1893;13;5;226300
275;1722;13;5;225343
275;1319;13;4;127841
275;1749;13;6;337675
275;917;13;8;602278
275;650;13;4;124116
275;612;13;6;329588
275;300;13;20;2997397
273;1710;15;4;186297
273;458;15;5;292366
273;1487;15;3;95413
273;325;15;16;2579030
273;375;15;11;1355938
273;1506;15;5;300994
273;611;15;7;611774
273;582;15;5;293585
273;1853;15;6;474997
273;1621;15;6;472763
271;1215;7;5;43118
271;866;7;10;256944
269;1333;16;7;699935
269;917;16;8;890452
269;422;16;4;202087
269;1579;16;5;374937
269;572;16;8;886640
269;1287;16;5;365946
269;1549;16;5;374056
269;389;16;10;1290054
269;1070;16;6;524635
269;352;16;14;2362052
269;1135;16;4;207398
268;1716;20;5;577929
268;1666;20;6;786756
268;1450;20;3;182516
268;1106;20;5;571190
268;1040;20;7;1020862
268;849;20;4;355233
268;890;20;4;356171
268;389;20;10;1905232
268;474;20;8;1293735
268;695;20;4;350422
268;594;20;7;1014051
268;1374;20;3;180659
268;620;20;3;170025
268;686;20;5;566239
268;829;20;4;353967
266;1992;18;5;477114
266;1933;18;5;476178
266;1800;18;6;675313
266;1637;18;4;288046
266;1654;18;4;288250
266;347;18;11;1875471
266;688;18;4;275268
266;862;18;10;1624721
266;427;18;8;1061182
266;596;18;5;453286
266;370;18;10;1594240
266;1542;18;4;287250
266;1552;18;6;673424
264;1851;16;5;384230
264;1754;16;3;112372
264;1144;16;3;104367
264;1446;16;3;107686
264;1819;16;4;215978
264;746;16;4;203219
264;1071;16;3;104030
264;500;16;5;343461
264;537;16;4;202515
264;1519;16;5;371242
264;1661;16;2;38385
262;1317;21;3;198281
262;1573;21;3;198998
262;1140;21;7;1138886
262;618;21;6;865697
262;1625;21;5;632717
262;846;21;5;615959
262;315;21;3;193588
262;1816;21;6;884519
262;1410;21;8;1427409
262;1004;21;5;618905
262;305;21;7;1123206
262;1708;21;4;418440
262;1244;21;4;411371
262;635;21;5;612104
262;1999;21;5;642597
262;752;21;4;402348
261;1640;16;4;214191
261;262;16;21;4688623
261;1119;16;2;35854
261;414;16;9;1060040
261;501;16;6;514687
261;1049;16;8;890642
261;527;16;5;345016
261;632;16;3;100426
261;773;16;5;352463
261;1167;16;5;362835
261;1080;16;4;206995
260;1437;20;5;574428
260;1294;20;4;365981
260;1131;20;4;362362
260;1230;20;4;364303
260;998;20;6;765231
260;816;20;4;353405
260;933;20;5;570134
260;813;20;4;353155
260;489;20;15;3830319
260;635;20;5;564059
260;326;20;7;1008258
260;742;20;4;351659
260;338;20;4;342608
260;327;20;5;557907
260;733;20;5;567734
257;1753;11;3;41680
257;1283;11;5;139355
257;1094;11;8;440529
257;1912;11;5;146302
257;1028;11;6;230766
257;846;11;5;137500
126;1776;26;2;129301
126;1602;26;4;604242
126;1600;26;3;336615
126;1251;26;2;127612
126;1907;26;5;911231
126;1182;26;2;127400
126;1445;26;3;335256
126;1640;26;4;605251
126;578;26;5;903331
126;1856;26;2;129772
126;1392;26;4;603445
126;507;26;7;1680828
126;1081;26;2;126812
126;936;26;7;1681015
126;1934;26;5;912213
126;1499;26;3;335769
126;1325;26;5;909686
126;165;26;27;17370108
126;740;26;4;601034
126;272;26;4;597788
126;823;26;3;330036
125;1858;16;5;384821
125;1833;16;5;382576
125;290;16;4;201134
125;979;16;5;357404
125;1031;16;5;360026
125;1524;16;4;211796
125;1900;16;5;385465
125;131;16;25;6626709
125;274;16;3;99906
125;295;16;15;2576277
125;487;16;19;3896505
124;1061;15;3;93393
124;323;15;7;607299
124;608;15;7;611589
124;634;15;8;753254
124;920;15;4;174295
124;1434;15;3;95132
124;448;15;4;169331
124;129;15;22;4351081
124;342;15;4;168687
124;603;15;8;749127
123;1710;19;4;324385
123;861;19;14;3103227
123;160;19;6;700633
123;589;19;3;165330
123;1679;19;4;323889
123;1206;19;5;500897
123;945;19;4;313492
123;162;19;11;2024626
123;1649;19;5;505835
123;431;19;9;1457613
123;184;19;21;6593222
123;416;19;3;163504
123;528;19;5;497354
123;725;19;8;1207889
122;1986;30;5;1198318
122;471;30;7;2054055
122;360;30;8;2580508
122;534;30;5;1151892
122;200;30;18;12329266
122;188;30;10;3822652
122;681;30;4;754215
122;332;30;6;1592539
122;280;30;11;4378201
122;671;30;3;455263
122;1285;30;3;465770
122;1395;30;3;470101
122;1917;30;4;800064
122;709;30;3;456323
122;1096;30;4;767400
122;1252;30;3;464072
122;543;30;6;1603776
122;1310;30;5;1178932
122;154;30;26;19950844
122;508;30;4;744173
122;1334;30;1;26611
122;1388;30;6;1647356
122;1968;30;5;1195776
122;456;30;3;449215
122;1518;30;4;777543
121;1695;14;6;417746
121;137;14;45;15309973
121;202;14;18;2812159
121;319;14;4;147049
121;1013;14;10;1020696
121;1552;14;6;413991
121;484;14;4;148390
121;620;14;3;72594
121;291;14;4;146997
121;871;14;7;541270
120;1569;39;4;1282292
120;1510;39;5;1856397
120;1451;39;5;1851301
120;273;39;15;13571621
120;881;39;4;1268976
120;1907;39;5;1858749
120;1848;39;5;1857102
120;1258;39;5;1850903
120;486;39;4;1260727
120;445;39;4;1255573
120;1459;39;2;335543
120;1105;39;6;2496729
120;1163;39;11;7537828
120;384;39;17;15852579
120;1659;39;5;1857077
120;1846;39;6;2505883
120;1138;39;7;3240120
120;228;39;5;1833004
120;402;39;20;19951737
120;1875;39;5;1857869
120;341;39;6;2469156
120;518;39;4;1261622
120;560;39;3;730699
120;127;39;15;13545693
120;245;39;8;4098463
120;680;39;16;15300323
120;470;39;6;2474588
120;711;39;10;6289747
120;769;39;4;1266209
120;768;39;5;1844901
120;1103;39;3;732997
120;1193;39;3;733165
120;1514;39;4;1275604
120;1396;39;4;1275310
119;1929;27;5;986679
119;1710;27;4;674130
119;1472;27;6;1337340
119;1039;27;5;958691
119;1005;27;2;132548
119;1049;27;8;2166231
119;788;27;5;953161
119;713;27;4;653302
119;679;27;4;652925
119;418;27;7;1762418
119;1951;27;5;987479
119;704;27;3;388817
119;240;27;14;5979241
119;818;27;3;389665
119;122;27;30;20299454
119;294;27;14;5986161
119;765;27;6;1330779
119;359;27;11;3788881
119;489;27;15;6707343
119;1064;27;5;958961
119;658;27;4;652803
119;242;27;24;15587928
119;648;27;6;1328752
118;1918;24;5;800088
118;1928;24;3;290164
118;1638;24;7;1429811
118;1597;24;4;533339
118;1556;24;4;533050
118;1300;24;3;284026
118;1068;24;8;1815108
118;1022;24;3;281693
118;829;24;4;518511
118;745;24;5;756645
118;139;24;5;736743
118;282;24;19;8577478
118;215;24;8;1797062
118;345;24;20;9403555
118;405;24;7;1403366
118;569;24;5;746071
118;482;24;14;4708477
118;494;24;5;741431
118;523;24;4;514885
117;1930;25;4;583722
117;1033;25;5;847933
117;1919;25;6;1190612
117;1020;25;3;295524
117;1044;25;4;570449
117;957;25;7;1512070
117;1910;25;6;1190474
117;924;25;4;569791
117;720;25;5;845160
117;577;25;4;561723
117;158;25;19;9061709
117;1237;25;3;297550
117;367;25;4;558478
117;458;25;5;843670
117;143;25;30;18901289
117;201;25;14;4950049
117;375;25;11;3259261
117;514;25;3;293016
117;943;25;6;1166433
117;537;25;4;561355
116;1614;35;4;1036411
116;1517;35;3;631293
116;1894;35;2;268838
116;1481;35;8;3415085
116;1460;35;5;1521507
116;383;35;10;4972312
116;905;35;10;5009922
116;1079;35;8;3386374
116;497;35;10;4998784
116;356;35;7;2681029
116;530;35;10;5002654
116;213;35;9;4119728
116;967;35;3;618452
116;215;35;8;3321342
116;479;35;4;1009087
116;597;35;4;1014838
116;368;35;9;4153033
116;629;35;10;5004367
116;118;35;24;20928951
116;872;35;5;1508897
116;1074;35;4;1021483
116;576;35;6;2054279
116;770;35;6;2061257
116;821;35;4;1018900
116;1058;35;11;6243317
116;1476;35;4;1031596
116;178;35;14;9467066
116;1063;35;5;1517340
116;1210;35;3;621813
116;1269;35;7;2683171
115;401;30;10;3830219
115;363;30;20;14011102
115;255;30;12;5269302
115;413;30;2;168979
115;1357;30;2;180337
115;1618;30;5;1185882
115;208;30;9;3109004
115;266;30;18;12344523
115;393;30;5;1147987
115;1886;30;5;1188157
115;1951;30;5;1191701
115;526;30;6;1602401
115;979;30;5;1170060
115;427;30;8;2586966
115;548;30;8;2598989
115;925;30;6;1625410
115;1070;30;6;1636466
115;752;30;4;757429
115;365;30;5;1147545
115;837;30;6;1622750
115;881;30;4;759395
115;1190;30;4;769951
115;1780;30;4;789859
115;1318;30;4;772747
115;1933;30;5;1191632
114;1977;15;5;307191
114;1950;15;3;98304
114;1509;15;6;471025
114;299;15;12;1589721
114;148;15;5;290927
114;513;15;7;610885
114;1592;15;4;184887
114;649;15;3;90946
114;990;15;4;175179
114;1386;15;5;299874
113;1946;6;5;32652
112;1958;11;4;90015
112;1619;11;2;9905
112;1209;11;3;39942
112;379;11;7;324957
112;256;11;21;2432653
112;669;11;4;81137
111;1983;35;5;1529733
111;1931;35;4;1044216
111;1845;35;4;1039256
111;1842;35;3;639343
111;333;35;18;15366455
111;294;35;14;9494637
111;174;35;7;2666903
111;850;35;3;616122
111;142;35;19;15962550
111;301;35;11;6237952
111;557;35;5;1502510
111;280;35;11;6214333
111;1541;35;4;1034879
111;1022;35;3;619587
111;1516;35;4;1032453
111;651;35;5;1503481
111;368;35;9;4148574
111;328;35;3;607555
111;269;35;16;13050102
111;387;35;4;1008534
111;938;35;3;616864
111;1471;35;5;1523568
111;409;35;6;2042312
111;1968;35;5;1529578
111;670;35;5;1506753
111;902;35;5;1509666
111;875;35;8;3371589
111;1136;35;2;260388
111;1328;35;5;1519887
111;1532;35;4;1033891
110;1693;20;5;577771
110;1690;20;6;787671
110;1603;20;6;783534
110;1240;20;7;1027163
110;780;20;4;352990
110;1315;20;4;366082
110;329;20;13;3000471
110;575;20;8;1296605
110;430;20;12;2587320
110;716;20;6;755508
110;249;20;16;4186662
110;119;20;27;12280789
110;699;20;2;59370
110;1567;20;3;184273
110;726;20;4;351122
109;1861;19;5;510107
109;1805;19;5;508808
109;1593;19;4;323350
109;1110;19;8;1209915
109;269;19;16;3892773
109;1746;19;3;167956
109;151;19;4;307407
109;300;19;20;6008281
109;833;19;11;2031850
109;350;19;8;1200952
109;393;19;5;495116
109;799;19;6;706450
109;1682;19;5;506449
109;899;19;2;57079
108;1942;21;5;640583
108;1713;21;5;633955
108;1651;21;5;633625
108;1589;21;3;199331
108;1261;21;4;411386
108;1177;21;5;621118
108;1983;21;5;641339
108;312;21;3;193578
108;111;21;35;18265095
108;547;21;3;193616
108;1040;21;7;1133460
108;112;21;11;2429005
108;348;21;9;1761278
108;1219;21;3;196523
108;581;21;11;2447229
108;583;21;6;865426
107;333;30;18;12388516
107;270;30;5;1146183
107;328;30;3;448731
107;140;30;36;29092834
107;445;30;4;740842
107;170;30;3;447467
107;642;30;11;4411666
107;369;30;5;1147897
107;862;30;10;3851479
107;891;30;7;2071600
107;1728;30;6;1657078
107;656;30;6;1611207
107;810;30;3;457024
107;1884;30;4;794804
107;999;30;5;1170275
107;1085;30;3;461454
107;1284;30;5;1177516
107;765;30;6;1618957
107;1296;30;5;1178931
107;1335;30;6;1645059
107;700;30;3;455755
107;1703;30;5;1186558
107;1349;30;3;469679
107;1817;30;4;792549
107;1829;30;5;1187184
106;1823;39;4;1284325
106;1816;39;6;2505305
106;1802;39;2;339344
106;1684;39;6;2503092
106;1669;39;4;1283877
106;1547;39;4;1278226
106;1471;39;5;1851683
106;1468;39;3;733370
106;700;39;3;731013
106;284;39;1;57467
106;835;39;3;732152
106;162;39;11;7523029
106;1355;39;4;1274455
106;824;39;4;1266415
106;323;39;7;3231635
106;205;39;21;20535388
106;611;39;7;3234249
106;179;39;9;5049161
106;768;39;5;1843513
106;1261;39;4;1272379
106;117;39;25;26381086
106;1238;39;4;1270478
106;273;39;15;13570279
106;332;39;6;2467539
106;912;39;6;2487966
106;482;39;14;12849962
106;1893;39;5;1858260
106;595;39;4;1261710
106;185;39;9;5051144
106;657;39;4;1264675
106;860;39;4;1266460
106;905;39;10;6302596
106;1097;39;4;1269861
106;1128;39;6;2498819
104;1266;16;3;105996
104;175;16;7;691782
104;909;16;5;356669
104;1416;16;5;368065
104;820;16;4;204237
104;956;16;4;204948
104;1801;16;5;381755
104;107;16;30;9362192
104;232;16;19;3883311
104;373;16;4;201649
104;680;16;16;2943730
103;1717;46;4;1701388
103;1556;46;4;1699854
103;1524;46;4;1695291
103;1646;46;8;5381180
103;1056;46;4;1692684
103;1041;46;4;1690999
103;257;46;11;10964311
103;1949;46;5;2423556
103;297;46;18;20599787
103;1267;46;5;2419493
103;264;46;16;18265190
103;105;46;3;1000759
103;656;46;6;3292544
103;299;46;12;12863254
103;185;46;9;6947457
103;388;46;15;17161889
103;975;46;5;2417932
103;562;46;4;1685252
103;756;46;10;8876560
103;121;46;14;15559967
103;1550;46;4;1697146
103;665;46;4;1688565
103;1666;46;6;3298577
103;309;46;6;3286920
103;349;46;4;1684827
103;1114;46;4;1693795
103;465;46;8;5380441
103;726;46;4;1689211
103;1956;46;5;2427403
103;363;46;20;25603356
103;1504;46;5;2422644
103;206;46;14;15561784
103;147;46;20;25596146
103;914;46;6;3298567
103;1488;46;5;2421242
103;426;46;15;17164304
103;989;46;4;1689973
103;458;46;5;2411081
103;764;46;4;1689401
103;1866;46;4;1702778
103;804;46;6;3297431
102;1604;22;6;934003
102;1591;22;5;687789
102;1086;22;7;1230403
102;999;22;5;686119
102;1212;22;6;929078
102;171;22;8;1534822
102;1491;22;4;444510
102;974;22;5;685499
102;312;22;3;227786
102;1431;22;3;234233
102;329;22;13;3537410
102;590;22;4;437285
102;811;22;5;681141
102;1369;22;4;443488
102;1050;22;7;1228570
102;267;22;5;678025
102;876;22;2;81852
101;1800;27;6;1343026
101;1258;27;5;965832
101;1242;27;5;963574
101;1149;27;5;959980
101;1014;27;3;391713
101;798;27;6;1331305
101;535;27;3;388715
101;902;27;5;956652
101;438;27;8;2156382
101;1074;27;4;664087
101;146;27;13;5044258
101;1527;27;6;1340810
101;106;27;39;28567739
101;819;27;5;955814
101;210;27;5;942319
101;212;27;5;942416
101;1472;27;6;1332606
101;225;27;4;644472
101;325;27;16;7610587
101;414;27;9;2654182
101;1740;27;5;981360
101;435;27;6;1327811
100;1939;27;5;986969
100;1218;27;5;960115
100;1110;27;8;2168063
100;569;27;5;951443
100;554;27;29;20176349
100;462;27;4;648393
100;452;27;14;5999595
100;1454;27;3;392611
100;1474;27;6;1338754
100;111;27;35;25887039
100;129;27;22;13882106
100;804;27;6;1331424
100;427;27;8;2154610
100;398;27;16;7639179
100;340;27;5;945087
100;311;27;6;1324784
100;166;27;9;2650047
100;188;27;10;3108698
100;661;27;5;951861
100;139;27;5;940957
100;226;27;14;5965853
100;297;27;18;9449728
99;1678;31;3;491685
99;1182;31;2;192757
99;1646;31;8;2750189
99;278;31;6;1703659
99;976;31;6;1720490
99;423;31;9;3308078
99;561;31;4;811623
99;1262;31;12;5858733
99;342;31;4;809007
99;748;31;6;1719794
99;404;31;13;6679242
99;214;31;14;7680336
99;1287;31;5;1251172
99;338;31;4;808357
99;102;31;22;16877517
99;1714;31;5;1252687
99;652;31;6;1716321
99;496;31;10;4010686
99;1569;31;4;829458
99;457;31;10;4010041
99;575;31;8;2716553
99;1251;31;2;193438
99;605;31;9;3314469
99;1254;31;5;1249897
99;805;31;12;5805809
99;1277;31;3;487720
98;1566;15;3;96085
98;1556;15;4;184104
98;586;15;5;293805
98;369;15;5;292337
98;159;15;17;2909303
98;567;15;5;293157
98;335;15;6;448810
98;487;15;19;3512976
98;513;15;7;610604
98;1432;15;3;95114
97;1939;16;5;386089
97;1906;16;5;385561
97;1903;16;4;216316
97;133;16;15;2554746
97;494;16;5;343300
97;178;16;14;2360727
97;217;16;22;5053007
97;115;16;30;9396933
97;667;16;4;202890
97;1208;16;3;105412
97;1643;16;3;110686
96;1980;18;5;476782
96;1264;18;4;283938
96;1687;18;4;288511
96;875;18;8;1076054
96;148;18;5;447460
96;135;18;25;8485966
96;338;18;4;270822
96;349;18;4;271255
96;1398;18;4;285799
96;557;18;5;451775
96;418;18;7;861850
96;799;18;6;654415
96;816;18;4;276860
96;833;18;11;1885215
95;1765;36;6;2179370
95;1439;36;4;1100083
95;1344;36;3;669871
95;1436;36;4;1098018
95;1259;36;6;2173923
95;675;36;4;1070618
95;275;36;13;8982810
95;316;36;9;4311549
95;261;36;16;13315788
95;298;36;7;2831171
95;1915;36;4;1113336
95;322;36;5;1591834
95;432;36;13;9030635
95;786;36;3;654407
95;313;36;23;20662533
95;395;36;12;7633383
95;152;36;33;33639900
95;326;36;7;2838118
95;645;36;3;652058
95;469;36;3;649461
95;485;36;13;9031566
95;1807;36;4;1111948
95;804;36;6;2164596
95;1036;36;5;1630179
95;874;36;8;3580044
95;921;36;7;2863671
95;215;36;8;3555390
95;923;36;6;2164856
95;287;36;17;14515563
95;995;36;5;1629724
95;1025;36;3;663376
94;1957;33;5;1396382
94;153;33;16;12130129
94;103;33;46;43138941
94;1727;33;2;235497
94;753;33;3;546930
94;585;33;16;12160399
94;939;33;5;1367173
94;696;33;12;6586461
94;1109;33;3;547854
94;1832;33;4;938890
94;475;33;9;3795664
94;531;33;4;920658
94;1488;33;5;1379363
94;505;33;18;13893151
94;1872;33;5;1392870
94;692;33;9;3797518
94;1317;33;3;550826
94;963;33;4;925171
94;1398;33;4;932172
94;1543;33;5;1380753
94;1795;33;5;1390490
94;1382;33;4;930635
94;145;33;15;9729691
94;1443;33;4;932673
94;380;33;11;5356527
94;734;33;4;922360
94;1560;33;2;235000
94;1766;33;4;936312
93;1986;30;5;1197528
93;207;30;6;1582799
93;1425;30;7;2084838
93;117;30;25;18898116
93;395;30;12;5282338
93;296;30;11;4381511
93;285;30;4;738857
93;97;30;16;9355693
93;617;30;5;1159882
93;1905;30;4;796756
93;725;30;8;2605860
93;295;30;15;8495559
93;1121;30;4;768001
93;968;30;4;763706
93;1145;30;2;178058
93;1580;30;4;779146
93;279;30;6;1587730
93;1754;30;3;473866
93;1506;30;5;1183638
93;1569;30;4;777761
93;1604;30;6;1653708
93;654;30;10;3839019
93;1421;30;5;1182834
93;1952;30;4;802214
93;1966;30;5;1194421
92;1991;11;6;237121
92;1218;11;5;138879
92;623;11;20;2230846
92;608;11;7;325013
92;879;11;9;547752
92;242;11;24;3024230
91;1961;34;5;1455419
91;1904;34;5;1450402
91;1819;34;4;1000623
91;235;34;14;9311482
91;241;34;5;1438903
91;313;34;23;20152849
91;1705;34;5;1446280
91;147;34;20;16400231
91;1771;34;5;1446522
91;1684;34;6;1988564
91;333;34;18;14532455
91;337;34;4;990330
91;685;34;3;590039
91;1236;34;4;998338
91;1468;34;3;595207
91;365;34;5;1439544
91;425;34;3;588838
91;559;34;8;3185691
91;293;34;17;13431400
91;706;34;4;991620
91;1750;34;4;1000016
91;1779;34;5;1448086
91;127;34;15;10975033
91;717;34;5;1440357
91;582;34;5;1440126
91;818;34;3;591447
91;1339;34;5;1443574
91;1367;34;3;594238
91;1623;34;4;998625
90;1706;31;4;835677
90;1473;31;4;828420
90;306;31;13;6664206
90;222;31;5;1236445
90;158;31;19;13661161
90;304;31;20;14904632
90;102;31;22;16867604
90;1088;31;5;1249667
90;239;31;14;7681493
90;844;31;2;192633
90;1018;31;3;487351
90;97;31;16;9787149
90;130;31;16;9799276
90;543;31;6;1711003
90;511;31;6;1710313
90;801;31;5;1249175
90;407;31;5;1242223
90;584;31;13;6682627
90;843;31;3;487189
90;961;31;4;820537
90;713;31;4;814492
90;763;31;5;1245980
90;921;31;7;2190724
90;1356;31;3;487842
90;1131;31;4;822616
90;1154;31;6;1722164
89;1924;29;4;729317
89;1850;29;4;728983
89;1577;29;2;168386
89;1297;29;4;727311
89;1246;29;3;432539
89;1120;29;4;724811
89;971;29;3;432296
89;945;29;4;723359
89;628;29;6;1478138
89;587;29;4;720324
89;1220;29;8;2461267
89;711;29;10;3595479
89;1886;29;5;1115580
89;559;29;8;2452629
89;124;29;15;7766293
89;122;29;30;21973277
89;180;29;4;719752
89;973;29;4;724132
89;132;29;13;5943525
89;219;29;5;1113732
89;286;29;12;4899879
89;299;29;12;4900965
89;1276;29;4;727298
89;406;29;8;2451358
88;1997;16;5;386884
88;1897;16;4;216243
88;1756;16;3;112533
88;1671;16;6;533751
88;533;16;3;100352
88;124;16;15;2551020
88;1632;16;4;213827
88;1545;16;5;372674
88;1743;16;5;380355
88;409;16;6;513224
88;1685;16;4;214659
87;1787;27;4;675015
87;1738;27;5;980552
87;1085;27;3;392043
87;1015;27;7;1769449
87;1922;27;5;986224
87;994;27;3;391534
87;1382;27;4;670742
87;831;27;5;956278
87;1775;27;5;983360
87;441;27;14;5998004
87;218;27;4;642706
87;1899;27;5;985499
87;101;27;27;18262888
87;1826;27;5;984512
87;144;27;8;2131722
87;196;27;5;941777
87;1656;27;6;1341136
87;96;27;18;9444361
87;291;27;4;646065
87;195;27;10;3108939
87;529;27;3;388459
87;210;27;5;942228
85;1627;58;5;3629705
85;1505;58;3;1481061
85;1784;58;5;3631620
85;1430;58;3;1479871
85;1783;58;5;3629718
85;1429;58;5;3624661
85;1408;58;6;4933311
85;1291;58;4;2463939
85;1183;58;9;12043762
85;947;58;9;12030983
85;1286;58;5;3621569
85;873;58;4;2456761
85;1379;58;4;2464900
85;966;58;2;723936
85;848;58;10;13457160
85;943;58;6;4925047
85;825;58;3;1479570
85;766;58;2;722155
85;698;58;6;4913144
85;183;58;24;39969712
85;378;58;6;4901799
85;113;58;6;4886314
85;799;58;6;4921365
85;150;58;13;18933088
85;1206;58;5;3617390
85;1147;58;3;1479868
85;498;58;3;1472117
85;407;58;5;3589084
85;171;58;8;8910417
85;643;58;5;3590721
85;189;58;15;22020637
85;130;58;16;25734457
85;101;58;27;44664524
85;175;58;7;6714764
85;234;58;10;13455111
85;672;58;6;4902049
85;318;58;21;34612978
85;1719;58;4;2467380
85;945;58;4;2459412
85;296;58;11;15415261
85;795;58;5;3603895
85;323;58;7;6720872
85;1392;58;4;2466882
85;330;58;10;13456337
85;1508;58;5;3628858
85;800;58;5;3616718
85;446;58;13;18981829
85;286;58;12;17176919
85;404;58;13;18974254
85;476;58;5;3589986
85;621;58;4;2454488
85;954;58;6;4927976
85;600;58;3;1474398
84;1150;16;3;104379
84;1064;16;5;360925
84;1046;16;7;697149
84;168;16;9;1055759
84;159;16;17;3140594
84;183;16;24;6135044
84;859;16;3;102452
84;499;16;4;202264
84;605;16;9;1068863
84;943;16;6;521349
84;724;16;4;203070
83;1080;9;4;50668
83;289;9;24;2137833
83;905;9;10;458689
83;1462;9;4;53180
82;1730;20;4;380122
82;1512;20;5;575806
82;1464;20;5;575299
82;1231;20;7;1026991
82;1198;20;4;363587
82;1900;20;5;580129
82;474;20;8;1291491
82;435;20;6;740811
82;1296;20;5;572491
82;165;20;27;12298176
82;347;20;11;2205664
82;1049;20;8;1315623
82;325;20;16;4203108
82;374;20;5;559286
82;495;20;6;744073
81;1882;26;2;129801
81;1876;26;4;605969
81;1757;26;3;338032
81;944;26;3;331481
81;1490;26;5;910784
81;823;26;3;329784
81;782;26;4;601704
81;755;26;4;601654
81;1743;26;5;910994
81;419;26;10;3004259
81;718;26;4;601004
81;1056;26;4;602741
81;922;26;4;602374
81;545;26;4;600738
81;1207;26;4;602947
81;134;26;16;7324675
81;807;26;11;3544470
81;459;26;14;5373136
81;628;26;6;1264547
81;373;26;4;598655
81;531;26;4;599943
80;1788;48;3;1111698
80;1729;48;4;1827651
80;1723;48;5;2634174
80;1662;48;5;2632316
80;1167;48;5;2612680
