Source;Target;DegreeSource;Degreetarget;Capacities
210;901;7404;8;3311632
210;4367;7404;6;10088526
210;9454;7404;7;226505
210;12283;7404;8;816661
210;2010;7404;7;1547585
210;2717;7404;6;4578976
210;7804;7404;8;4464302
210;12891;7404;6;13135
210;360;7404;6;496890
210;800;7404;8;8080620
210;11073;7404;6;70487
210;5072;7404;6;2232615
210;10159;7404;7;3811846
210;3824;7404;5;31495
210;8911;7404;13;8252488
210;13998;7404;6;61930
210;1467;7404;4;37387
210;6554;7404;5;74939
210;15344;7404;5;18490759
210;5071;7404;7;754765
210;10158;7404;26;44460
210;896;7404;9;105018332
210;3250;7404;8;8324379
210;8337;7404;7;4519
210;5980;7404;6;303425
210;352;7404;21;98566
210;1461;7404;38;245584
210;11635;7404;4;12179
210;5063;7404;6;63076
210;2706;7404;8;122224
210;7793;7404;103;2946878194
210;3815;7404;11;29500226
210;8902;7404;15;7957025
210;6545;7404;7;6122122
210;15876;7404;7;130530330
210;5603;7404;14;1682036
210;516;7404;7;2069802
210;5062;7404;5;23924144
210;2704;7404;6;43026
210;12878;7404;6;25432489
210;347;7404;293;2537955
210;10521;7404;7;8403149
210;1456;7404;4;541453
210;6543;7404;6;1443630
210;346;7404;34;87780040
210;5972;7404;7;1328217
210;5058;7404;9;55956890
210;10145;7404;6;313142
210;2701;7404;8;31688892
210;344;7404;7;49954
210;245;7404;6;176531
210;10518;7404;6;951050
210;877;7404;7;342
210;16237;7404;8;236757
210;5964;7404;6;5133466
210;3233;7404;8;20507135
210;876;7404;7;699129
210;1443;7404;8;255628
210;5047;7404;7;15467840
210;16801;7404;6;173628
210;6528;7404;7;153830
210;331;7404;17;3691237
210;871;7404;71;22193605
210;3227;7404;13;260080
210;870;7404;8;57860
210;5957;7404;21;3803553
210;11044;7404;5;2438382
210;5043;7404;5;1275367
210;2686;7404;6;2548543
210;869;7404;25;4451316
210;16229;7404;6;8651019
210;5956;7404;6;40217
210;328;7404;6;55666
210;327;7404;6;223781
210;326;7404;9;21815101
210;866;7404;9;27422
210;14605;7404;7;9089978
210;4332;7404;7;29476947
210;9419;7404;6;39652418
210;1975;7404;46;554695148
210;7062;7404;6;285689
210;12149;7404;6;16377711
210;325;7404;5;438282
210;10499;7404;7;1827645
210;388;7404;7;1830699
210;10534;7404;8;111829550
210;261;7404;8;5666984
210;6457;7404;6;68701
210;518;7404;20;94356528
210;5605;7404;5;71099
210;11229;7404;8;85645404
210;5228;7404;5;26654136
210;2871;7404;9;18908251
210;13045;7404;5;107353200
210;5030;7404;5;3851967
210;316;7404;6;14826
210;6512;7404;30;4894816
210;5632;7404;6;2986784
210;545;7404;7;2585019
210;918;7404;9;17796111
210;11092;7404;8;262558
210;7114;7404;6;36515
210;1486;7404;14;203312
210;16846;7404;6;34620682
210;6573;7404;7;45001
210;3148;7404;7;18253111
210;4964;7404;11;1227832
210;12880;7404;4;141241
210;2607;7404;7;23058561
210;250;7404;14;710245
210;1359;7404;11;15245065
210;11533;7404;5;103636
210;373;7404;17;137048
210;10547;7404;6;19131
210;4960;7404;12;155105411
210;10047;7404;7;409458
210;2603;7404;5;2425453
210;7690;7404;10;17374201
210;10519;7404;9;282234
210;246;7404;7;7468634
210;10420;7404;6;457577
210;1355;7404;19;146165
210;11529;7404;5;13832694
210;1044;7404;9;13563472
210;6131;7404;6;2844399
210;2153;7404;5;861530
210;503;7404;12;7609054
210;14242;7404;6;1256204
210;3969;7404;20;33968007
210;14143;7404;6;5184669
210;1612;7404;12;925985
210;5493;7404;8;830196
210;406;7404;9;1445257
210;3037;7404;10;112364
210;13310;7404;6;7607
210;10953;7404;5;2475127
210;4952;7404;8;539594
210;238;7404;7;657630
210;1036;7404;5;11846
210;297;7404;27;83673465
210;1406;7404;11;1081044
210;905;7404;5;1740258
210;5992;7404;14;75046973
210;3830;7404;15;208096320
210;14004;7404;7;20643846
210;6560;7404;7;1501509
210;15224;7404;6;229552
210;4951;7404;15;11657339
210;237;7404;14;48383240
210;13124;7404;5;326354
210;2851;7404;7;15802565
210;494;7404;7;6270
210;1603;7404;7;395098
210;922;7404;7;12730803
210;14661;7404;7;35885
210;4388;7404;5;2675403
210;10654;7404;8;203188
210;381;7404;6;468243
210;3152;7404;8;804633
210;8239;7404;5;1800089
210;795;7404;9;13435266
210;14534;7404;6;24340957
210;4261;7404;6;551225
210;1904;7404;6;62519
210;4968;7404;12;180746357
210;10055;7404;6;73161
210;254;7404;6;12506
210;5341;7404;9;74651426
210;10428;7404;5;29538209
210;511;7404;11;9675284
210;1620;7404;5;202115
210;16980;7404;6;55285
210;6707;7404;6;12406473
210;313;7404;6;485770
210;8866;7404;4;2493156
210;317;7404;8;2744671
210;1426;7404;31;1957433
210;6513;7404;23;57696713
210;5077;7404;6;3777466
210;2720;7404;15;5711857
210;7807;7404;7;16832339
210;12894;7404;6;47758643
210;1472;7404;8;8094266
210;6559;7404;16;214850729
210;15223;7404;6;565352
210;4950;7404;7;18673
210;1345;7404;9;12586411
210;10766;7404;6;180986
210;493;7404;13;2839559
210;2035;7404;6;201842
210;7122;7404;8;2311983
210;12209;7404;6;15798
210;2742;7404;20;1668346
210;7829;7404;8;435361
210;2643;7404;10;229791
210;12916;7404;6;440069
210;10559;7404;4;265865
210;1494;7404;16;20790
210;11668;7404;12;363266253
210;15786;7404;6;250864
210;5513;7404;7;397522
210;426;7404;9;20763879
210;5886;7404;15;52620724
210;1908;7404;8;112194
210;4972;7404;36;656714034
210;10531;7404;6;47872587
210;258;7404;18;304841
210;5229;7404;6;2436730
210;515;7404;6;289826
210;1624;7404;15;1657699
210;16984;7404;6;759438
210;6711;7404;5;142611
210;8284;7404;6;2944556
210;11113;7404;7;34715405
210;840;7404;8;73557
210;741;7404;7;530
210;11014;7404;7;2160369
210;4306;7404;16;116655
210;1949;7404;8;28028040
210;1850;7404;7;13280
210;12123;7404;13;447689382
210;5013;7404;17;2867585
210;10100;7404;7;23772590
210;10572;7404;6;336703
210;299;7404;13;3348163
210;1408;7404;8;482574
210;3266;7404;10;280855
210;909;7404;6;6091588
210;1477;7404;7;325364
210;2598;7404;6;2180705
210;7685;7404;6;241082
210;10514;7404;7;535907
210;241;7404;13;1299912
210;5212;7404;4;2773547
210;2855;7404;9;7707253
210;7942;7404;8;3978642
210;2756;7404;17;1627924
210;13029;7404;8;76368707
210;498;7404;8;161776
210;399;7404;7;2446379
210;10672;7404;4;2213298
210;3964;7404;8;1121414
210;9051;7404;7;1315866
210;14138;7404;10;691562590
210;1607;7404;17;35252370
210;3198;7404;6;7312
210;8285;7404;5;9267
210;13372;7404;6;153676
210;11114;7404;6;50067
210;841;7404;8;343328
210;5928;7404;6;652883
210;11015;7404;6;438951
210;5014;7404;7;77312
210;11682;7404;13;1354898
210;1409;7404;7;94593
210;6496;7404;7;4120505
210;15326;7404;6;7357111
210;5053;7404;7;1243725
210;2696;7404;15;894066
210;3805;7404;6;46570
210;2569;7404;21;293548
210;3678;7404;10;30297002
210;8765;7404;8;1322442
210;11495;7404;6;7213763
210;13640;7404;5;231597
210;3367;7404;6;74124
210;1010;7404;5;313030
210;16370;7404;6;7482555
210;6097;7404;7;188008
210;2119;7404;5;667327
210;2826;7404;29;43316065
210;7913;7404;6;997838
210;1578;7404;6;3354184
210;6015;7404;6;9859574
210;1496;7404;21;3095989
210;6583;7404;6;7401
210;4974;7404;5;63102
210;260;7404;21;24004
210;10434;7404;6;1101976
210;15504;7404;6;22670839
210;5231;7404;15;50735718
210;2676;7404;42;21045088
210;2984;7404;6;139272
210;8071;7404;6;2246431
210;627;7404;6;565839
210;10801;7404;6;1584600
210;15073;7404;9;114597
210;4800;7404;6;7702176
210;9887;7404;7;248306
210;2700;7404;17;222849
210;913;7404;103;6740179
210;2022;7404;26;186398
210;5086;7404;6;9056044
210;12903;7404;6;42307
210;15232;7404;6;100157
210;4959;7404;6;48344
210;16714;7404;6;23130353
210;2859;7404;11;127805
210;3968;7404;5;1057720
210;11884;7404;9;1667316
210;1611;7404;34;4529
210;845;7404;8;14504
210;1954;7404;10;24395876
210;12128;7404;6;24254266
210;15291;7404;6;4566904
210;5018;7404;7;1244406
210;1413;7404;15;519779
210;6500;7404;6;523864
210;757;7404;8;4661891
210;15460;7404;5;1218453
210;5187;7404;8;71833109
210;473;7404;6;15567751
210;1384;7404;6;302551
210;5246;7404;5;14084355
210;10333;7404;4;3352542
210;2889;7404;5;88371
210;13063;7404;6;3758352
210;532;7404;20;17956481
210;1641;7404;45;122812
210;11170;7404;5;745133
210;897;7404;8;1323861
210;356;7404;10;43329177
210;2586;7404;5;1401460
210;12760;7404;7;138081
210;3695;7404;8;20622
210;8782;7404;6;89377
210;6425;7404;19;15872480
210;11512;7404;6;2500572
210;5741;7404;8;241647
210;6114;7404;6;123603
210;928;7404;8;16796763
210;11201;7404;7;1458586
210;4493;7404;7;182396
210;2136;7404;5;126658
210;10759;7404;6;861061
210;486;7404;14;17544238
210;387;7404;33;219051545
210;10660;7404;8;736368
210;829;7404;9;8515
210;11003;7404;7;2764733
210;5002;7404;6;1416869
210;10089;7404;5;153869
210;10561;7404;7;3498955
210;288;7404;8;43590
210;10178;7404;7;6433247
210;911;7404;24;3822700
210;812;7404;28;24283326
210;11085;7404;5;448265
210;13000;7404;5;15584652
210;2727;7404;8;904535
210;7814;7404;5;165399
210;12901;7404;6;4343944
210;370;7404;9;481228
210;3141;7404;7;56572209
210;784;7404;7;2411943
210;882;7404;12;23840208
210;7785;7404;53;1656565354
210;2571;7404;6;147143
210;12745;7404;5;3011831
210;214;7404;8;251816
210;2729;7404;6;913687
210;13002;7404;8;1144
210;471;7404;16;3544274
210;372;7404;8;314667
210;10645;7404;8;184864
210;3937;7404;6;27391805
210;1580;7404;13;12280192
210;5114;7404;6;14004595
210;3866;7404;7;1640744
210;6596;7404;6;246988
210;3171;7404;6;5938554
210;8258;7404;7;4048383
210;3072;7404;6;29014321
210;13345;7404;6;70517
210;814;7404;10;7938311
210;4987;7404;6;9266989
210;10546;7404;6;24800627
210;273;7404;8;30277188
210;3739;7404;8;148967
210;8826;7404;6;106312
210;3640;7404;6;11592880
210;13913;7404;5;885915
210;11556;7404;8;481474
210;1071;7404;5;2817017
210;4537;7404;6;9190439
210;9624;7404;7;533426
210;2180;7404;6;2776593
210;12354;7404;6;616053
210;5244;7404;7;307947
210;2887;7404;8;181043
210;10803;7404;6;9105712
210;530;7404;8;495759
210;1639;7404;6;5478
210;5638;7404;7;1241659
210;10824;7404;6;10464679
210;551;7404;19;1160030
210;452;7404;9;852
210;10725;7404;5;499315
210;11098;7404;5;27184555
210;2740;7404;12;327504
210;383;7404;6;85113
210;3722;7404;13;274675
210;1365;7404;6;141006
210;3411;7404;6;286155
210;1054;7404;7;1537893
210;5227;7404;5;13665226
210;2870;7404;8;2691210
210;513;7404;8;39352
210;11895;7404;6;93524
210;1622;7404;7;3413475
210;594;7404;13;196418
210;5681;7404;10;15636577
210;495;7404;14;12320412
210;10768;7404;8;22379424
210;10227;7404;6;24432
210;2271;7404;12;71428
210;15882;7404;6;17803
210;5609;7404;5;1264199
210;10795;7404;6;7656447
210;522;7404;144;942523
210;3252;7404;10;825505
210;5982;7404;5;3787997
210;14634;7404;7;25924854
210;4361;7404;9;20101466
210;2004;7404;8;1714682
210;7091;7404;7;25869474
210;354;7404;12;9597972
210;10528;7404;6;180541
210;768;7404;12;1247818
210;10942;7404;13;583076458
210;1877;7404;11;1199419
210;2584;7404;6;358348
210;7671;7404;6;2869505
210;12758;7404;6;287767
210;1336;7404;11;14952942
210;926;7404;7;224509
210;11199;7404;7;57291
210;4491;7404;5;694623
210;2134;7404;8;1906403
210;5198;7404;13;2754704
210;484;7404;6;273234
210;385;7404;8;3677737
210;10658;7404;6;391071
210;2728;7404;4;2920557
210;7815;7404;7;7243
210;10545;7404;6;1017520
210;16840;7404;6;741365
210;6567;7404;7;136881
210;785;7404;12;273886
210;12068;7404;6;2279979
210;5756;7404;10;1613546
210;1042;7404;11;129854
210;2151;7404;12;19564
210;17511;7404;6;401293
210;7238;7404;6;139821
210;2858;7404;11;596859
210;501;7404;55;72462708
210;4929;7404;6;475114
210;215;7404;6;735657
210;10389;7404;8;1810645
210;1013;7404;8;20928821
210;16373;7404;7;16180950
210;6100;7404;6;35002
210;914;7404;6;151631
210;11187;7404;6;16015
210;14752;7404;7;33036
210;4479;7404;7;70986
210;2122;7404;5;50323
210;12296;7404;7;1279941
210;472;7404;259;89290
210;10491;7404;7;1312971
210;218;7404;6;836390
210;3373;7404;20;234711022
210;8460;7404;6;200703
210;11190;7404;6;1613703
210;5189;7404;7;7857
210;10276;7404;8;489915
210;475;7404;11;7189634
210;3941;7404;7;1872754
210;9028;7404;5;222300
210;1584;7404;7;4386362
210;3277;7404;7;772719
210;920;7404;5;511455
210;5093;7404;6;601896
210;793;7404;7;7260
210;5880;7404;6;47071854
210;4966;7404;6;7622351
210;10426;7404;6;12715056
210;16721;7404;6;234514
210;6448;7404;8;24806724
210;311;7404;8;284389
210;212;7404;505;89719
210;10485;7404;6;12529990
210;8335;7404;8;6701426
210;3149;7404;6;280843
210;13422;7404;6;8570014
210;891;7404;15;519760
210;5064;7404;14;4311853
210;10151;7404;7;223518
210;2707;7404;21;159324932
210;15210;7404;7;140051
210;4937;7404;13;163209043
210;5735;7404;6;1091163
210;6108;7404;6;129476
210;2031;7404;12;663290
210;12304;7404;5;284067
210;2837;7404;23;583277
210;351;7404;7;9679930
210;252;7404;9;25853788
210;10525;7404;8;8622
210;1022;7404;7;654305
210;6109;7404;7;8018743
210;3947;7404;5;333439
210;9034;7404;6;453514
210;14121;7404;6;129616
210;1590;7404;8;935269
210;3181;7404;8;15087333
210;3082;7404;8;1838357
210;13355;7404;5;13399888
210;824;7404;9;283650
210;15270;7404;6;8786026
210;4997;7404;6;411137
210;283;7404;7;9267152
210;10457;7404;7;74895
210;5795;7404;6;196017
210;3438;7404;5;239717
210;1081;7404;10;20818661
210;5254;7404;23;374248
210;540;7404;9;6401575
210;13021;7404;8;194386
210;2748;7404;11;24922885
210;12922;7404;6;184755
210;10664;7404;6;3384779
210;391;7404;10;163638
210;1500;7404;6;9017211
210;5519;7404;6;19768948
210;3162;7404;9;319703
210;264;7404;72;634185
210;10438;7404;6;647000
210;8817;7404;7;4591239
210;11646;7404;7;43064271
210;1373;7404;6;2540213
210;6460;7404;8;414764
210;1630;7404;19;461667
210;15379;7404;5;897164
210;5106;7404;7;2632433
210;10665;7404;6;2520072
210;392;7404;7;1378544
210;11675;7404;6;662588
210;11079;7404;8;43489708
210;806;7404;24;205250
210;1915;7404;11;205269
210;15252;7404;6;929223
210;4979;7404;6;366
210;7709;7404;15;1010381
210;1374;7404;10;366014
210;6461;7404;8;233297
210;5521;7404;8;290028
210;434;7404;6;1834037
210;3164;7404;7;390943
210;13338;7404;6;5250901
210;807;7404;6;9242768
210;2623;7404;14;21423467
210;7710;7404;11;30149231
210;2524;7404;14;145929
210;12797;7404;6;3135196
210;266;7404;8;311541
210;1375;7404;5;5976109
210;1064;7404;6;4748828
210;13153;7404;8;54536
210;2880;7404;5;3952962
210;13054;7404;6;1430572
210;523;7404;12;523311
210;1632;7404;9;986655
210;5649;7404;7;202896
210;935;7404;16;7806865
210;2044;7404;12;451379
210;7131;7404;6;1820084
210;10667;7404;4;22836046
210;394;7404;6;193014
210;808;7404;7;15312637
210;12190;7404;5;562352
210;1917;7404;7;267634
210;2624;7404;6;15248161
210;7711;7404;7;452845
210;12798;7404;7;12982241
210;10441;7404;16;242801
210;524;7404;33;3047253
210;3990;7404;6;752851
210;14164;7404;6;371280
210;11906;7404;5;12451973
210;1633;7404;6;1033841
210;6720;7404;6;1977458
210;15923;7404;6;709067
210;5650;7404;7;9622
210;10836;7404;6;3347329
210;563;7404;18;23981231
210;936;7404;9;16693718
210;6023;7404;116;1551957
210;10668;7404;9;10008568
210;395;7404;22;24250170
210;10569;7404;6;18667
210;4982;7404;9;58173420
210;1377;7404;7;171444
210;2882;7404;47;548857
210;7969;7404;6;68674001
210;3862;7404;10;455054
210;8949;7404;6;12955
210;14036;7404;5;1231151
210;1505;7404;37;270863373
210;810;7404;9;122255
210;16170;7404;7;10750
210;5897;7404;9;628915
210;10984;7404;6;2658888
210;269;7404;6;174136
210;2883;7404;43;253672744
210;7970;7404;4;10916421
210;526;7404;17;64867583
210;16995;7404;6;3166166
210;6722;7404;6;1500780
210;11809;7404;4;1204474
210;1104;7404;9;180500
210;6191;7404;7;2148021
210;2213;7404;52;775119
210;2920;7404;30;254809047
210;15009;7404;5;8731089
210;4736;7404;7;10025048
210;9823;7404;6;1682623
210;279;7404;8;6830680
210;10453;7404;5;38806
210;15263;7404;6;4570112
210;4990;7404;14;99697215
210;10077;7404;5;151084
210;276;7404;8;8573828
210;1385;7404;7;1389834
210;821;7404;6;27287
210;722;7404;243;1564379
210;10995;7404;6;8590288
210;4994;7404;6;1770276
210;10081;7404;9;4656773
210;2637;7404;8;36026712
210;7724;7404;5;138002
210;3746;7404;6;57063
210;1389;7404;7;19549927
210;2894;7404;36;3291
210;10810;7404;5;1882277
210;537;7404;9;117655
210;438;7404;16;69625198
210;10711;7404;5;213208
210;11919;7404;6;507982
210;1646;7404;13;26690602
210;3190;7404;7;214500
210;8277;7404;7;85969843
210;11106;7404;5;351544
210;833;7404;15;127323713
210;16193;7404;7;514244
210;5920;7404;4;12288842
210;292;7404;25;194601297
210;13932;7404;7;1470574
210;1401;7404;6;1911978
210;6488;7404;7;54012595
210;5263;7404;6;31969334
210;549;7404;7;3973605
210;17018;7404;8;379339
210;6745;7404;7;1002538
210;834;7404;8;2915449
210;10566;7404;6;34952780
210;293;7404;45;22773
210;10467;7404;6;218568
210;1091;7404;8;54324389
210;2907;7404;7;15623659
210;7994;7404;6;210692
210;550;7404;6;4271597
210;3196;7404;5;61011
210;8283;7404;6;16835
210;839;7404;7;2801436
210;11013;7404;5;9900152
210;1948;7404;5;7022277
210;7035;7404;8;111419311
210;14037;7404;6;521287
210;3764;7404;4;61184
210;2665;7404;7;145706
210;7752;7404;9;355345
210;16777;7404;6;18789384
210;6504;7404;6;482611
210;5569;7404;7;55606609
210;10755;7404;6;144981
210;482;7404;20;6193075
210;855;7404;6;91148
210;16215;7404;7;34608088
210;5942;7404;8;1172848
210;1964;7404;8;1806293
210;314;7404;9;1247004
210;859;7404;29;22112008
210;16219;7404;6;6720118
210;5946;7404;6;502810
210;5032;7404;7;309405
210;318;7404;13;934877
210;1427;7404;59;585511
210;6514;7404;7;59475
210;15308;7404;6;371675
210;5035;7404;6;2234546
210;2678;7404;5;594809
210;10495;7404;6;2736727
210;1430;7404;7;10562049
210;943;7404;6;5879333
210;11117;7404;7;53224
210;2052;7404;8;4995532
210;12226;7404;12;620331
210;402;7404;6;15903
210;5658;7404;6;878265
210;403;7404;66;816741
210;304;7404;7;85599
210;10577;7404;7;13390947
210;1513;7404;7;592642
210;5119;7404;6;15868705
210;10206;7404;6;213609
210;12936;7404;6;30803
210;405;7404;25;4451864
210;947;7404;10;1254030
210;2056;7404;7;18781200
210;13036;7404;9;17137091
210;2763;7404;6;39657
210;7850;7404;2;403714
210;2664;7404;13;60500
210;12937;7404;6;2970718
210;6035;7404;5;6043408
210;5121;7404;6;713503
210;407;7404;8;54064
210;3873;7404;128;2117943
210;14047;7404;6;1105330
210;1516;7404;12;22710162
210;16876;7404;6;97409
210;6603;7404;6;711696
210;1417;7404;12;15959536
210;11690;7404;8;434576
210;408;7404;7;103737
210;10582;7404;7;909841
210;950;7404;14;54180508
210;14689;7404;5;2387654
210;4416;7404;8;70719
210;2059;7404;7;3520000
210;7146;7404;6;72215
210;12233;7404;7;344133
210;10583;7404;6;646715
210;3308;7404;6;61775
210;8395;7404;6;24774174
210;11224;7404;16;7301947
210;951;7404;7;1118732
210;11125;7404;6;453365
210;5124;7404;6;18876
210;10211;7404;21;54141555
210;6606;7404;5;80037
210;11693;7404;7;20992
210;15398;7404;6;38294080
210;5125;7404;5;842162
210;10212;7404;7;18262400
210;411;7404;7;23911
210;1520;7404;5;1216748
210;7856;7404;6;375961
210;12943;7404;6;86740
210;10685;7404;6;52447
210;412;7404;9;1894740
210;5127;7404;6;1602661
210;10214;7404;6;106477
210;3879;7404;5;121393
210;1522;7404;10;103245
210;5128;7404;28;14057013
210;5129;7404;8;4657935
210;1524;7404;6;748004
210;1425;7404;6;11706
210;11698;7404;6;34793299
210;13587;7404;7;76414199
210;3314;7404;10;8856697
210;8401;7404;7;1929671
210;957;7404;31;287801972
210;6044;7404;7;120299
210;5130;7404;5;672278
210;10689;7404;11;992100
210;416;7404;38;565213
210;11798;7404;7;97590
210;1525;7404;8;22982273
210;6612;7404;6;37929
210;13588;7404;6;396409
210;3315;7404;6;26903559
210;6045;7404;5;1930048
210;5131;7404;6;145551
210;10218;7404;7;18695489
210;3883;7404;5;45372
210;10691;7404;5;14240
210;418;7404;6;2014545
210;319;7404;17;450885
210;10592;7404;6;8478042
210;13590;7404;5;15314862
210;3317;7404;7;4407545
210;960;7404;6;19784
210;16320;7404;6;175485
210;6047;7404;8;3409098
210;861;7404;7;42488
210;11134;7404;6;235173
210;1528;7404;6;94326
210;13591;7404;6;13246
210;3318;7404;7;61334
210;8405;7404;7;33313427
210;2777;7404;6;53913
210;420;7404;9;37035540
210;321;7404;8;6944614
210;10594;7404;7;50294612
210;3319;7404;8;764939
210;6049;7404;5;268924
210;11136;7404;6;341459
210;421;7404;7;678230
210;322;7404;37;203982798
210;10595;7404;5;8760331
210;963;7404;6;50300
210;5136;7404;6;6486803
210;422;7404;9;145262
210;10596;7404;5;263556
210;3888;7404;6;659356
210;8975;7404;6;45715
210;1531;7404;6;189172
210;6618;7404;8;667949
210;11705;7404;7;75226
210;965;7404;10;81647922
210;4431;7404;6;471928
210;2074;7404;8;1685274
210;424;7404;11;47865014
210;13055;7404;7;90492
210;2782;7404;26;27670370
210;1534;7404;12;21463684
210;6621;7404;8;13077014
210;11708;7404;7;935027
210;967;7404;17;52090728
210;11141;7404;6;358875
210;12250;7404;7;165151
210;2783;7404;6;321690
210;7870;7404;7;1017998
210;13057;7404;6;15672277
210;2784;7404;12;84985759
210;427;7404;64;345619069
210;11711;7404;5;137541
210;970;7404;11;217586
210;6057;7404;12;213719511
210;2079;7404;9;7275987
210;17439;7404;6;30761
210;7166;7404;6;1499083
210;5143;7404;7;12006298
210;429;7404;9;21379344
210;330;7404;11;21007111
210;10603;7404;5;47274651
210;11245;7404;7;13787272
210;972;7404;7;4013549
210;11146;7404;5;10972788
210;15418;7404;6;228914
210;5145;7404;6;11138817
210;10232;7404;6;591263
210;2788;7404;12;364653
210;7875;7404;73;131990
210;431;7404;8;621613
210;332;7404;10;497005
210;10605;7404;7;3188880
210;1540;7404;60;515464
210;1441;7404;12;1211656
210;11714;7404;6;6296
210;975;7404;10;18447560
210;1543;7404;10;250181
210;6630;7404;36;454837
210;976;7404;9;49079682
210;6063;7404;7;1040823
210;5149;7404;8;506269
210;977;7404;8;23696554
210;6064;7404;6;33352253
210;5150;7404;15;586773
210;10237;7404;6;1016811
210;3902;7404;13;337431
210;8989;7404;10;762389
210;1545;7404;35;109634
210;6632;7404;20;634182368
210;3335;7404;13;34231615
210;13509;7404;5;59388
210;2087;7404;12;145425
210;12261;7404;15;195938
210;437;7404;7;78416
210;10611;7404;5;664356
210;14176;7404;5;18846089
210;3903;7404;6;2482929
210;11720;7404;6;2248205
210;3336;7404;5;196359
210;8423;7404;10;38861149
210;979;7404;13;5743364
210;6066;7404;6;21288677
210;11153;7404;6;10768
210;5152;7404;9;670000
210;3337;7404;6;151642
210;8424;7404;7;492303
210;980;7404;10;44867777
210;6067;7404;5;47020016
210;439;7404;6;467949
210;1548;7404;12;55356
210;5154;7404;12;2015468
210;10241;7404;9;14588219
210;983;7404;6;13454355
210;11157;7404;6;991588
210;5156;7404;6;303353
210;10243;7404;21;314552178
210;442;7404;11;9190379
210;343;7404;9;40782709
210;10616;7404;6;171701
210;5157;7404;6;1134746
210;1552;7404;8;185230
210;6072;7404;5;1871552
210;2094;7404;9;1795182
210;17454;7404;5;57625
210;7181;7404;10;90743810
210;2801;7404;7;5209111
210;444;7404;7;15638704
210;3910;7404;6;17431110
210;14084;7404;9;307652801
210;1553;7404;8;10007312
210;6640;7404;5;55218
210;2802;7404;6;412995
210;2703;7404;9;52481
210;12976;7404;6;15986894
210;445;7404;9;8273837
210;1554;7404;6;14021711
210;11728;7404;8;301948
210;5160;7404;6;1818705
210;1555;7404;9;39333945
210;889;7404;24;1146232
210;11162;7404;5;2337
210;14727;7404;6;7151054
210;4454;7404;9;8382050
210;2097;7404;11;22151038
210;447;7404;6;1134517
210;2805;7404;6;448968
210;1458;7404;11;5828388
210;11731;7404;9;279575507
210;990;7404;8;41887160
210;449;7404;14;1867556
210;350;7404;6;3116103
210;10623;7404;6;27603148
210;5164;7404;13;169075263
210;450;7404;6;2721288
210;11265;7404;7;1372882
210;992;7404;8;227854
210;16352;7404;6;144188
210;6079;7404;13;2734322
210;893;7404;11;64455510
210;11166;7404;6;4245455
210;451;7404;7;649132
210;1560;7404;6;10311570
210;16920;7404;6;1557875
210;6647;7404;5;3293354
210;993;7404;8;724567
210;2809;7404;7;786132
210;2710;7404;7;79332
210;12983;7404;6;1362666
210;453;7404;13;12079476
210;454;7404;8;17135798
210;355;7404;7;44312
210;10628;7404;6;2299771
210;11836;7404;7;1012447
210;1563;7404;7;30639
210;11737;7404;7;746151
210;5170;7404;11;131260
210;2813;7404;10;7985643
210;7900;7404;7;3086839
210;10729;7404;6;8567023
210;456;7404;72;1376471
210;998;7404;24;2893827
210;6085;7404;14;113404871
210;899;7404;9;1894756
210;11172;7404;7;50488950
210;15444;7404;6;132355841
210;5171;7404;26;153248
210;10730;7404;5;1622439
210;457;7404;9;34525
210;358;7404;19;57653863
210;10631;7404;6;30339
210;2815;7404;7;3046958
210;1567;7404;8;758824
210;6654;7404;6;98304
210;5174;7404;5;7760
210;10261;7404;6;272353
210;13090;7404;5;3820458
210;2817;7404;8;16524685
210;2718;7404;15;417197
210;12991;7404;8;1678228
210;460;7404;10;12974494
210;3359;7404;45;603983
210;8446;7404;6;25607
210;1002;7404;6;1219452
210;461;7404;8;186154
210;462;7404;6;196412
210;363;7404;6;59851
210;10636;7404;5;450532
210;2820;7404;10;34893469
210;7907;7404;7;143696
210;12994;7404;6;88660820
210;11278;7404;7;348463
210;1005;7404;43;397129
210;11179;7404;6;671126
210;2114;7404;6;50547
210;5178;7404;8;17048282
210;464;7404;7;3892974
210;365;7404;18;15301023
210;10638;7404;5;1317161
210;5720;7404;6;5882156
210;1006;7404;6;177274
210;16366;7404;6;14156394
210;6093;7404;5;1152993
210;907;7404;7;14483267
210;11180;7404;6;1963554
210;5179;7404;6;26175560
210;10266;7404;6;308337
210;1574;7404;8;13262
210;1007;7404;4;141867
210;4473;7404;6;9645198
210;2116;7404;6;9180596
210;17476;7404;6;1497765
210;7203;7404;5;534034
210;466;7404;10;16122228
210;13638;7404;6;2363766
210;3365;7404;9;20856777
210;1008;7404;9;46105973
210;6095;7404;6;381804
210;4474;7404;7;393156
210;2117;7404;7;2740984
210;2018;7404;27;6921779
210;12291;7404;6;838654
210;12998;7404;7;1197178
210;467;7404;16;503463
210;368;7404;12;10920040
210;10641;7404;9;213240
210;3933;7404;6;2364883
210;11849;7404;8;180430357
210;1576;7404;11;48469
210;1009;7404;6;29096
210;16369;7404;6;5847246
210;6096;7404;10;361294
210;5182;7404;6;495528
210;468;7404;6;320333
210;1577;7404;8;798655
210;470;7404;11;70675
210;371;7404;47;3625633
210;10644;7404;8;36724291
210;6666;7404;6;33677972
210;1480;7404;6;333259
210;11753;7404;7;46235613
