Source;Target;DegreeSource;Degreetarget;Capacities
3157;14214;205;11;2046840
3157;9845;205;6;1022742
3157;3612;205;5;367096
3157;5739;205;8;6325689
3157;11831;205;12;2840391
3157;5149;205;12;21812082
3157;3879;205;10;1013675
3157;8705;205;4;2784926
3157;4190;205;26;165622
3157;7746;205;5;211844
3157;4176;205;7;261997
3157;10287;205;7;622648
3157;4119;205;29;2001147
3157;5076;205;7;812551
3157;16089;205;6;3098330
3157;4781;205;10;1697817
3157;3306;205;17;37408
3157;10183;205;5;7756369
3157;4338;205;11;139330
3157;5735;205;8;5113
3157;3251;205;10;5443798
3157;5537;205;6;8216896
3157;6045;205;5;218280
3157;4359;205;8;2826411
3157;3238;205;7;3745469
3157;8699;205;6;576376
3157;4100;205;7;1837
3157;3569;205;6;1008230
3157;12694;205;7;20402943
3157;3442;205;10;2253252
3157;4347;205;7;40335
3157;4090;205;12;395632
3157;4139;205;9;51393
3157;7940;205;7;2913026
3157;4342;205;6;764155
3157;4085;205;7;2724831
3157;3391;205;30;843280
3157;3431;205;8;4143559
3157;4091;205;3;1472013
3157;6250;205;7;2383979
3157;3186;205;7;14893
3157;3443;205;6;699028
3157;7380;205;9;498267
3157;12156;205;7;2095015
3157;3675;205;5;27820235
3157;3831;205;6;561044
3157;3574;205;7;25605462
3157;4264;205;7;937202
3157;5292;205;17;203873
3157;14668;205;7;4075836
3157;5673;205;7;361506
3157;5772;205;6;2254397
3157;4230;205;11;4177480
3157;3722;205;5;1818630
3157;8421;205;8;81058
3157;4074;205;6;404037
3157;5598;205;8;2058
3157;8519;205;13;35087
3157;17916;205;6;53460
3157;4809;205;7;6254705
3157;3781;205;4;27796
3157;6824;205;8;12958080
3157;10156;205;5;595848
3157;7586;205;8;22225663
3157;4755;205;269;100793
3157;5526;205;6;454327
3157;7050;205;6;1253997
3157;5236;205;7;87751
3157;8320;205;4;445508
3157;16399;205;9;339502
3157;9717;205;5;951701
3157;5984;205;12;7880249
3157;6143;205;5;39518730
3157;6436;205;11;216571
3157;4128;205;9;9441000
3157;9640;205;7;226128
3157;7584;205;4;1154845
3157;8981;205;7;43739252
3157;5426;205;7;13253092
3157;6454;205;8;560572
3157;6621;205;7;3639874
3157;17166;205;7;544464
3157;6886;205;6;79084
3157;6993;205;9;1611404
3157;7064;205;20;1910893
3157;18100;205;7;282310
3157;8334;205;5;913139
3157;13982;205;6;584322
3157;12697;205;74;14496916
3157;11155;205;6;575581
3157;8842;205;6;102257
3157;8392;205;7;4540051
3157;7107;205;8;11253180
3157;4147;205;5;15944591
3157;7488;205;5;3314199
3157;17827;205;7;305107
3157;7290;205;4;6243404
3157;10531;205;6;88193
3157;7447;205;9;16930194
3157;7512;205;80;10635
3157;8158;205;8;2134942
3157;9809;205;8;4388
3157;12585;205;7;45142
3157;8216;205;5;3498114
3157;8354;205;7;345188
3157;11713;205;8;3459744
3157;8372;205;7;221171
3157;13060;205;6;232648
3157;5093;205;12;73694
3157;8948;205;7;15439
3157;9039;205;4;383222
3157;7803;205;7;8250807
3157;9345;205;9;141038
3157;8587;205;7;648984
3157;9615;205;7;751228
3157;8593;205;6;1195263
3157;9621;205;8;33817864
3157;7827;205;10;71018
3157;9112;205;6;611092
3157;9626;205;11;6609527
3157;14464;205;8;2221769
3157;9838;205;9;6752962
3157;13282;205;6;13037
3157;4030;205;8;644168
3157;6343;205;10;2753689
3157;9941;205;4;4290553
3157;9951;205;7;26462
3157;10036;205;7;178252
3157;10093;205;5;7208233
3157;10257;205;9;26166193
3157;17459;205;6;1055865
3157;3581;205;8;50898
3157;10263;205;10;1134563
3157;10278;205;9;40433238
3156;14030;12;5;2386493
3156;4123;12;6;1778229
3156;5460;12;6;411362
3156;3731;12;6;2828
3156;10327;12;7;2697598
3153;13532;8;5;1970745
3153;9452;8;7;434734
3153;6482;8;7;380424
3153;4422;8;8;172463
3152;7404;6;6;17462
3151;9193;8;9;2052141
3151;5942;8;7;174366
3151;4768;8;7;696271
3150;16238;10;5;2145161
3150;8167;10;5;2883635
3150;3162;10;6;29362
3150;3740;10;19;490027
3148;15997;11;7;177259
3148;16704;11;6;5940057
3148;9658;11;6;296866
3148;4111;11;7;186705
3148;18109;11;7;24958676
3147;17466;7;7;1471787
3143;7650;7;10;2324696
3143;4496;7;7;24212
3143;3656;7;6;36339
3142;16022;9;11;12327997
3142;18289;9;7;160984
3141;16811;7;7;3545561
3141;4604;7;8;82450
3140;7788;10;6;8714
3140;7176;10;6;772890
3140;4661;10;7;841939
3139;9195;7;7;200690
3138;5021;8;6;150455
3138;5925;8;8;221420
3137;18116;10;5;1154716
3137;15030;10;15;7040190
3137;12476;10;6;82574
3137;3704;10;7;132111
3136;18178;33;7;405937
3136;17279;33;7;5791136
3136;16541;33;7;9818626
3136;15874;33;6;66148
3136;5739;33;8;388336
3136;7943;33;6;533035
3136;12032;33;6;2727554
3136;17568;33;7;8107306
3136;5296;33;7;844685
3136;9095;33;5;1869560
3136;3166;33;5;298951
3136;7140;33;6;12957
3136;3363;33;5;793684
3136;12685;33;13;14163
3136;10242;33;4;1921371
3136;3988;33;11;426064
3136;10687;33;7;2736377
3136;11706;33;7;2311100
3136;7289;33;6;827823
3136;8012;33;7;2420669
3136;11086;33;5;73637
3136;8907;33;6;3310448
3136;12933;33;8;7825851
3136;9452;33;7;12906747
3136;10723;33;5;408447
3136;11165;33;7;77191
3134;5694;5;10;1270603
3131;9165;7;14;998016
3130;7304;9;6;12751
3130;5975;9;4;518533
3129;14477;12;8;725530
3129;8074;12;8;710138
3129;9125;12;6;601352
3129;5407;12;5;151876
3129;12120;12;6;431109
3129;3189;12;7;103387
3128;15224;5;6;754971
3127;3296;6;7;67134
3126;6580;7;13;95730
3125;17967;39;6;460274
3125;17769;39;6;4298145
3125;16612;39;7;569984
3125;16296;39;5;9878314
3125;14094;39;6;71751
3125;13000;39;7;3768
3125;12524;39;4;1291734
3125;10341;39;6;5927765
3125;4240;39;1;138668
3125;5777;39;7;886374
3125;3939;39;7;1834908
3125;4925;39;7;2510922
3125;3706;39;12;897385
3125;3938;39;7;12403
3125;4764;39;6;515438
3125;18326;39;7;176438
3125;3281;39;6;322185
3125;3962;39;5;2118915
3125;5613;39;6;2579986
3125;7480;39;7;241997
3125;7608;39;5;169137
3125;9580;39;5;329137
3125;7725;39;7;5677663
3125;8189;39;9;2506410
3125;7997;39;7;186071
3125;7938;39;5;27421
3125;15895;39;9;19310714
3125;4213;39;7;265955
3125;8638;39;7;9967608
3125;8702;39;9;2139927
3125;10993;39;6;1223493
3125;9164;39;15;370075
3125;9352;39;7;1155135
3123;8922;9;6;61050
3123;7788;9;6;9336
3120;17847;28;7;2008047
3120;14965;28;6;366618
3120;12368;28;7;8876749
3120;13263;28;5;2037673
3120;12567;28;6;58249
3120;10566;28;8;11605615
3120;9954;28;7;265630
3120;9359;28;9;2216854
3120;8992;28;9;688576
3120;7867;28;8;485518
3120;13125;28;7;2448975
3120;5878;28;5;3717633
3120;7679;28;8;737056
3120;15649;28;6;14610366
3120;5608;28;5;18196
3120;3891;28;6;1648243
3120;4340;28;12;707326
3120;15450;28;6;900407
3120;8142;28;8;9126374
3120;4430;28;7;95181
3120;5017;28;5;2093491
3120;6754;28;10;100378
3119;3210;6;25;45078
3117;16591;7;5;143885
3115;9181;8;105;41445
3115;7378;8;8;25147
3113;16370;7;7;65543
3113;3762;7;9;329266
3112;4421;7;8;355371
3112;4055;7;8;514722
3112;7133;7;7;227878
3110;9474;12;5;607687
3110;5382;12;6;725281
3110;5193;12;7;1279074
3110;4093;12;7;260237
3110;11159;12;6;400517
3110;4021;12;4;1864764
3109;16148;12;6;3040704
3109;16075;12;7;1786564
3109;7846;12;4;370807
3109;4618;12;9;37249
3109;4289;12;7;560276
3107;5236;6;7;694014
3106;5308;6;12;1472018
3104;14573;12;7;3472351
3104;13793;12;15;4393785
3104;12461;12;7;81471
3104;6558;12;6;12815
3104;6306;12;7;1043936
3104;18446;12;7;8034434
3104;11894;12;4;3646985
3102;12566;8;6;348612
3102;5579;8;6;667394
3102;12593;8;6;7208
3100;16502;6;7;7147
3099;3377;6;6;24825
3097;16713;16;7;2656439
3097;15327;16;5;7550177
3097;9785;16;10;197407
3097;3253;16;5;633810
3097;6692;16;10;2046352
3097;5619;16;8;3229
3097;3845;16;11;215988
3097;3758;16;11;1007790
3097;9659;16;6;2235043
3096;13863;3;9;191919
3095;17184;21;7;1220890
3095;16076;21;6;444945
3095;6675;21;7;1383412
3095;4303;21;8;161984
3095;4265;21;5;31513
3095;8068;21;9;687022
3095;4124;21;9;7121763
3095;10547;21;6;1859596
3095;4266;21;12;118178
3095;3773;21;5;2182866
3095;3449;21;8;72626
3095;3136;21;33;124033
3095;3542;21;6;419645
3095;4241;21;14;328611
3093;11258;8;6;4731
3093;10666;8;4;108679
3090;18033;8;7;933572
3090;8090;8;6;1769291
3090;3716;8;11;1718055
3090;18401;8;7;102024
3089;16098;16;9;893177
3089;14764;16;5;542707
3089;13481;16;7;316860
3089;8074;16;8;16008
3089;3172;16;9;83877
3089;5234;16;6;180105
3089;8801;16;5;55465
3089;5711;16;7;384763
3089;9125;16;6;445030
3085;3977;8;5;1992363
3083;13273;12;5;13025
3083;12584;12;4;2477408
3083;10326;12;5;313084
3083;9055;12;20;233795
3083;4007;12;13;185652
3082;16847;10;8;249196
3082;6566;10;8;1354081
3082;4132;10;11;1587004
3082;3455;10;3;297264
3082;13122;10;6;73977
3082;3707;10;6;1882613
3081;5474;7;206;4222659
3081;10308;7;7;148477
3081;3696;7;9;755120
3080;15824;9;7;873712
3080;5184;9;8;434025
3080;6799;9;6;74205
3079;7781;8;7;78874
3079;4634;8;22;13028628
3078;9761;12;7;69531
3078;7990;12;6;5764
3078;5279;12;9;3548046
3078;5085;12;9;1204189
3078;14543;12;6;515667
3077;10575;18;5;1969231
3077;8812;18;7;67756
3077;6777;18;8;49148
3077;5335;18;6;82653
3077;5034;18;9;23918
3077;5006;18;28;7849895
3077;9016;18;5;1589705
3077;4857;18;4;14044
3077;3549;18;5;905072
3077;4909;18;5;198401
3077;3575;18;5;238960
3077;3270;18;5;86053
3077;3937;18;8;261726
3075;4908;8;12;547764
3074;4436;7;6;7705
3074;4323;7;7;17360
3074;3666;7;6;164566
3074;3258;7;6;21036
3072;13163;10;9;1100798
3072;14071;10;7;3693830
3072;6647;10;10;486460
3071;13563;10;8;14858
3071;9899;10;10;39653
3071;9828;10;6;2085310
3071;10652;10;4;378949
3071;12645;10;4;1823175
3070;10288;5;10;506927
3068;4215;7;6;269891
3066;18267;82;6;13225141
3066;14726;82;7;781658
3066;14447;82;7;184061
3066;14403;82;7;128377
3066;13698;82;8;359984
3066;12967;82;6;13985015
3066;12613;82;7;112196
3066;12302;82;6;8104616
3066;12868;82;7;428381
3066;12233;82;7;977045
3066;15403;82;8;171808
3066;12228;82;5;1352371
3066;12103;82;6;66041
3066;12051;82;5;6709169
3066;11658;82;8;115585
3066;11435;82;5;537382
3066;11054;82;7;81892
3066;4007;82;13;13915
3066;4872;82;5;467517
3066;3692;82;5;436844
3066;16068;82;5;2856244
3066;4638;82;9;15245528
3066;4583;82;7;544934
3066;7543;82;9;197601
3066;14344;82;10;3452832
3066;4819;82;7;23474623
3066;3676;82;9;24596801
3066;5033;82;7;16159656
3066;7130;82;5;2195402
3066;4305;82;6;1634380
3066;3670;82;9;1458877
3066;3214;82;8;315832
3066;4578;82;42;2806849
3066;5994;82;9;1293677
3066;7347;82;7;83544
3066;12334;82;7;15969198
3066;11953;82;7;3546727
3066;5349;82;6;18210
3066;14888;82;7;1577636
3066;3199;82;5;76896
3066;3388;82;7;1093697
3066;8403;82;7;25922050
3066;3366;82;6;3362618
3066;3430;82;5;1515967
3066;9684;82;8;6482960
3066;5503;82;5;552084
3066;10656;82;6;552254
3066;5576;82;7;1150684
3066;17401;82;7;654528
3066;5590;82;7;123450
3066;8186;82;7;206218
3066;5949;82;31;1471358
3066;7955;82;8;7653653
3066;6786;82;7;11727454
3066;6913;82;7;2122393
3066;3099;82;6;72936
3066;7798;82;4;161361
3066;18413;82;7;82351
3066;16762;82;9;4800041
3066;7364;82;8;345255
3066;7538;82;7;5061224
3066;10193;82;7;48526
3066;5388;82;6;7149195
3066;7674;82;5;2947411
3066;5072;82;10;13466198
3066;8247;82;4;208657
3066;8505;82;6;5874392
3066;8785;82;8;260937
3066;5423;82;6;774097
3066;9741;82;5;1483144
3066;9782;82;6;433234
3066;9914;82;7;2548363
3066;10549;82;5;284967
3066;10009;82;8;15763117
3066;10717;82;6;2026071
3065;3395;6;7;87222
3064;7131;13;6;428508
3064;5558;13;6;41395
3064;7509;13;39;875177
3064;5364;13;5;4994
3064;5172;13;13;2944819
3064;3916;13;8;59545
3064;17491;13;5;928828
3063;13995;10;6;1297752
3063;10862;10;8;3321092
3063;8105;10;4;1388076
3063;3076;10;6;185540
3063;15688;10;7;3871705
3062;10538;10;6;928839
3062;7769;10;13;3486198
3062;4351;10;8;378156
3061;3382;7;26;26635
3059;16360;8;5;364834
3059;13419;8;7;7140305
3058;16707;6;6;346563
3057;12658;18;7;4956
3057;11934;18;6;304755
3057;14904;18;5;290904
3057;6583;18;7;1847931
3057;4767;18;4;4972
3057;13131;18;8;103859
3057;6548;18;11;283325
3057;6161;18;9;3552574
3057;3386;18;9;88574
3057;3980;18;8;1552796
3057;7895;18;6;2072848
3056;15044;11;7;96615
3056;14415;11;6;32751
3056;15795;11;10;489899
3056;5096;11;9;79938
3056;3059;11;8;54235
3056;14998;11;10;910842
3055;9201;12;15;1251199
3055;8466;12;7;140987
3055;5638;12;7;29737
3055;5178;12;9;360629
3055;13730;12;6;37045
3055;4643;12;6;203544
3052;13329;8;9;627119
3052;5077;8;12;1408662
3052;4588;8;6;373934
3048;7816;11;7;309464
3048;5159;11;6;113161
3048;4146;11;9;1138057
3048;3135;11;6;556181
3046;6055;6;15;2000838
3046;4236;6;7;568979
3046;3199;6;5;184207
3045;8884;8;4;241955
3045;11774;8;5;621068
3044;10684;9;5;102568
3044;5683;9;7;469405
3044;3133;9;7;8453
3044;10330;9;15;191596
3042;10596;5;31;102178
3041;17156;7;6;5852376
3039;6515;7;7;202300
3038;7227;7;7;666058
3038;5333;7;7;2800
3036;12150;9;6;1424804
3036;4752;9;10;889032
3036;4188;9;6;673089
3036;11822;9;5;1591051
3033;18017;8;7;2844439
3033;3523;8;7;700018
3032;9657;7;4;57310
3031;8753;8;6;410483
3028;14504;7;9;1051487
3028;7266;7;6;218066
3027;17058;9;7;122971
3027;7098;9;6;2672
3026;4568;7;5;44978
3025;15773;15;7;530189
3025;14544;15;12;16675888
3025;3059;15;8;2546350
3025;3813;15;8;752125
3025;3620;15;46;16014468
3025;6711;15;7;767694
3025;8565;15;7;1935576
3025;10642;15;8;178556
3025;11851;15;5;31479
3024;18165;5;7;32435
3023;15746;10;7;163449
3023;8348;10;6;1297759
3023;7769;10;13;45272
3023;3048;10;11;689448
3023;5519;10;7;1335644
3022;7114;8;8;598175
3020;6503;11;5;98852
3020;4823;11;12;141966
3020;3845;11;11;1759473
3020;18354;11;8;13576943
3020;4093;11;7;172307
3019;13916;5;7;332510
3018;4106;7;8;140267
3017;7954;12;6;183429
3017;6649;12;17;1250766
3017;4426;12;6;16306
3017;3590;12;11;253486
3017;3931;12;5;182655
3015;15503;9;5;558856
3015;5859;9;26;10264295
3015;5258;9;9;257061
3015;5221;9;7;25799
3015;5536;9;4;379285
3014;8622;7;25;207979
3013;17833;18;7;14215115
3013;14388;18;6;152948
3013;9752;18;6;715743
3013;12741;18;6;534504
3013;3770;18;5;317895
3013;9105;18;8;188476
3013;17936;18;6;1498877
3013;4973;18;7;272074
3013;8340;18;5;324814
3013;7179;18;10;266090
3013;8102;18;7;288583
3012;12318;8;5;4361
3010;12803;8;7;188460
3009;10549;7;5;65191
3009;4516;7;7;700864
3007;5926;8;9;759553
3007;14201;8;7;24523
3005;13722;13;6;940326
3005;4741;13;6;251772
3005;8400;13;9;17307
3005;4485;13;4;726353
3005;5226;13;7;2432772
3005;4397;13;8;651233
3005;3556;13;9;1651820
3005;3928;13;4;3546094
3005;4209;13;12;2903
3004;17214;4;8;33839
3001;18334;31;6;24188848
3001;6231;31;7;765776
3001;9033;31;7;3188367
3001;9439;31;7;1517032
3001;4291;31;8;36540
3001;7133;31;7;201053
3001;14035;31;8;743161
3001;3355;31;4;2256013
3001;9264;31;5;5716043
3001;3127;31;6;280538
3001;5114;31;6;62875
3001;12103;31;6;1287110
3001;6949;31;14;40959
3001;7302;31;5;3885492
3001;6417;31;5;1234923
3001;5988;31;5;1393434
3001;7227;31;7;56813
3001;7335;31;5;6501938
3001;7979;31;6;3656983
3001;8034;31;10;663000
3001;17754;31;7;392183
3001;15748;31;6;201687
3001;18329;31;7;82622
3001;9225;31;9;5991411
3001;16887;31;6;1699284
3000;8886;9;33;254314
3000;3858;9;8;26008
3000;6176;9;7;15118
2998;4688;8;8;1396509
2997;11735;12;10;4613857
2997;10136;12;7;282920
2997;7806;12;11;1909377
2997;17581;12;5;8394600
2997;12459;12;6;524220
2997;12335;12;6;233418
2996;13744;10;7;1788920
2996;7302;10;5;13644
2996;6748;10;13;1661
2995;5551;8;9;7745
2995;11971;8;7;459448
2995;8882;8;9;708786
2993;15411;12;6;340004
2993;4285;12;7;418684
2993;4184;12;27;96780
2993;3027;12;9;437608
2993;3383;12;8;1045529
2993;12833;12;5;4034216
2993;8049;12;4;164691
2992;15532;20;7;3706548
2992;14846;20;7;5480844
2992;11696;20;8;2385880
2992;8188;20;7;2883115
2992;16187;20;6;6892465
2992;8974;20;8;1597274
2992;6823;20;6;1996496
2992;3807;20;4;79165
2992;9934;20;5;3614959
2992;3239;20;5;596595
2992;3234;20;6;926
2992;4107;20;21;1866088
2992;4140;20;4;604636
2992;6789;20;8;857504
2991;5495;8;8;5446
2991;6747;8;4;70151
2990;16063;9;9;1041892
2990;11460;9;5;357729
2988;9221;9;6;22720
2988;7310;9;9;240857
2987;8397;11;6;527355
2987;3647;11;13;405842
2987;5067;11;6;2021646
2987;9376;11;7;198832
2986;3619;5;10;81735
2985;7730;7;7;790908
2984;5027;8;14;1042933
2984;18049;8;7;32205
2983;14367;14;7;1554733
2983;12300;14;13;238503
2983;6426;14;7;667166
2983;9097;14;8;3989412
2983;10765;14;6;478025
2983;15691;14;6;362268
2983;7553;14;7;15291
2983;7423;14;7;33198
2982;11400;8;6;4260
2981;12222;9;8;3164412
2981;5072;9;10;459572
2980;13870;10;6;1719774
2980;11597;10;5;120133
2980;8587;10;7;386712
2980;5306;10;5;490707
2979;6176;8;7;193832
2977;14063;6;8;1249879
2976;13586;12;6;1092170
2976;4811;12;7;64738
2976;9856;12;6;1265627
2976;4009;12;7;332217
2976;6835;12;6;577446
2975;9244;11;7;3670197
2975;15388;11;7;1744954
2975;4000;11;6;271074
2975;3293;11;5;3049823
2975;3988;11;11;128522
2974;12434;13;6;269723
2974;9497;13;7;1771166
2974;6716;13;7;6005126
2974;5944;13;9;598631
2974;3430;13;5;1121912
2974;3740;13;19;28297
2974;8800;13;4;470548
2973;5670;6;12;166
2973;4242;6;7;3570561
2972;11562;4;7;143498
2970;8818;8;7;124321
2969;3175;5;5;363212
2968;16854;12;7;333643
2968;10816;12;25;11500
2968;10581;12;5;933088
2968;7963;12;18;628306
2968;15861;12;6;41184
2967;17182;17;6;872148
2967;4507;17;7;193613
2967;5192;17;15;44455
2967;8009;17;6;1018076
2967;7922;17;11;271443
2967;5201;17;7;980466
2967;8516;17;11;1333832
2967;3644;17;16;69114
2967;2993;17;12;69232
2967;3824;17;5;2544640
2966;3024;5;5;127713
2965;6737;6;8;51018
2964;5362;9;9;530573
2964;3887;9;6;148097
2964;3838;9;7;198274
2964;5067;9;6;3144
2964;4997;9;9;97424
2963;5669;12;7;1143245
2963;5473;12;6;95292
2963;5527;12;12;317570
2963;16234;12;8;1342343
2963;11983;12;11;61100
2963;6637;12;6;193292
2961;16884;18;7;2534142
2961;16351;18;7;1302455
2961;4768;18;7;1677593
2961;16195;18;7;6025075
2961;11236;18;6;6512320
2961;5651;18;7;1698459
2961;9343;18;5;1096921
2961;9382;18;9;2101228
2961;3343;18;9;4552169
2961;6865;18;7;742578
2961;10478;18;5;46982
2960;5584;9;7;743867
2960;14052;9;6;131976
2958;15729;9;7;2234605
2958;10282;9;5;75214
2958;6081;9;61;32226
2958;4415;9;4;763213
2958;5972;9;3;146759
2956;3172;6;9;1809132
2955;7743;10;6;2228672
2955;4428;10;9;1592671
2955;9609;10;7;875766
2954;4869;6;6;442193
2953;3647;6;13;1112337
2953;7152;6;7;82029
2952;16086;16;7;240260
2952;6730;16;8;372258
2952;3679;16;9;765538
2952;5545;16;6;2499983
2952;7118;16;7;4272162
2952;8223;16;7;1000678
2952;6631;16;7;32362
2952;8555;16;7;3261527
2952;15498;16;9;1749255
2951;5578;7;7;15562
2951;4070;7;8;123105
2950;17992;15;6;1032374
2950;13909;15;7;227740
2950;8006;15;6;183893
2950;6308;15;7;996414
2950;3901;15;5;1076957
2950;14864;15;9;79110
2950;2974;15;13;2207652
2950;3564;15;6;870312
2950;4349;15;6;1940366
2950;9681;15;5;349471
2949;15207;8;4;276532
2949;14256;8;4;55717
2949;5178;8;9;2624200
2945;16388;25;6;377045
2945;15321;25;6;1007668
2945;8304;25;6;4575794
2945;17283;25;5;263749
2945;7684;25;10;997201
2945;7622;25;6;4259
2945;6960;25;11;483704
2945;6111;25;6;657300
2945;7265;25;7;633706
2945;5960;25;9;5276926
2945;13474;25;5;280228
2945;3528;25;5;1248859
2945;3807;25;4;7845426
2945;10209;25;7;5621075
2945;4164;25;6;705560
2945;5063;25;18;88708
2945;17085;25;7;371809
2945;5456;25;6;2502882
2944;18132;96;7;82088
2944;16360;96;5;802001
2944;14893;96;6;7925
2944;14088;96;7;2984123
2944;14025;96;6;13923
2944;13972;96;8;728041
2944;13963;96;7;5848
2944;17328;96;7;422686
2944;13772;96;6;162667
2944;13614;96;8;1145389
2944;14615;96;6;717240
2944;13218;96;9;146981
2944;13087;96;6;5993329
2944;12253;96;7;603493
2944;12208;96;13;1850268
2944;11880;96;6;4685442
2944;11417;96;6;740813
2944;12459;96;6;224510
2944;10300;96;9;38175580
2944;17863;96;7;3390004
2944;9354;96;8;466013
2944;13440;96;6;131778
2944;9249;96;5;602034
2944;9024;96;13;52343
2944;8879;96;10;1111837
2944;8856;96;6;105348
2944;14250;96;7;45218
2944;12853;96;6;410509
2944;8789;96;7;11561827
2944;9470;96;11;11101910
2944;8581;96;7;5410508
2944;8512;96;6;1369429
2944;4873;96;5;869913
2944;3880;96;6;7282884
2944;4069;96;5;1558513
2944;14181;96;6;2286843
2944;4021;96;4;27775
2944;15784;96;7;7734053
2944;4735;96;5;2335971
2944;8393;96;12;493065
2944;3923;96;7;6423352
2944;10465;96;9;5577211
2944;4750;96;8;12948685
2944;16070;96;10;133548
2944;3624;96;13;417372
2944;4255;96;13;5742251
2944;5260;96;5;344683
2944;3255;96;7;27323
2944;7031;96;10;13307433
2944;3105;96;6;126728
2944;13193;96;8;1230620
2944;4049;96;4;15970735
2944;7776;96;5;73674
2944;4073;96;10;28141392
2944;5430;96;4;45532
2944;11763;96;5;14640810
2944;3000;96;9;5532
2944;9569;96;7;726400
2944;5124;96;4;1604237
2944;12073;96;6;1479745
2944;5977;96;10;380636
2944;13435;96;5;170942
2944;8101;96;12;40039643
2944;3970;96;14;20954
2944;3208;96;9;1961784
2944;5745;96;9;11038237
2944;8088;96;8;16953151
2944;3505;96;9;2462180
2944;3987;96;7;2414053
2944;5511;96;9;13292298
2944;9797;96;8;12522063
2944;3447;96;5;623801
2944;5225;96;8;10425386
2944;7349;96;9;13612635
2944;7327;96;7;488718
2944;5873;96;14;5894760
2944;10745;96;5;4029417
2944;6935;96;6;31893
2944;17194;96;6;22046
2944;6018;96;6;1492565
2944;7139;96;12;4081861
2944;6834;96;8;18953321
2944;6952;96;6;1583997
2944;7535;96;6;119152
2944;7536;96;11;705138
2944;8163;96;7;5388653
2944;10479;96;29;25114220
2944;8193;96;6;1748536
2944;5832;96;7;5262850
2944;7991;96;6;52743
2943;7167;8;6;147471
2943;5349;8;6;82588
2943;9579;8;5;134896
2942;5712;8;6;563215
2941;15858;6;7;181161
2940;17942;17;6;13116344
2940;14058;17;6;1093370
2940;11431;17;7;27604
2940;13763;17;8;2386337
2940;3699;17;5;111335
2940;5357;17;4;129804
2940;5173;17;7;1512174
2940;9929;17;6;184227
2940;10423;17;5;1401655
2940;12233;17;7;527394
2939;7080;8;6;836237
2939;3861;8;7;568660
2938;3912;6;6;98089
2937;6792;8;8;20493
2937;5981;8;8;65194
2935;5415;5;9;221177
2934;12218;30;7;709789
2934;12652;30;7;6698064
2934;10883;30;5;285713
2934;10422;30;6;1041382
2934;9195;30;7;246598
2934;10489;30;10;2772125
2934;9097;30;8;87179
2934;7916;30;6;1384708
2934;14428;30;5;23199
2934;7874;30;6;1063435
2934;7662;30;6;100587
2934;3229;30;9;894781
2934;4425;30;5;1366480
2934;5682;30;21;2334120
2934;14572;30;8;91880
2934;10164;30;7;1206910
2934;5959;30;7;917800
2934;11244;30;7;1060147
2934;4632;30;5;3962
2934;14040;30;5;813929
2934;3998;30;7;108082
2934;4624;30;7;177272
2934;4218;30;6;138169
2932;11838;17;5;2004939
2932;15745;17;6;4435784
2932;11830;17;6;3435038
2932;10918;17;6;239365
2932;3116;17;6;15850
2932;6106;17;9;294700
2932;9007;17;6;737369
2932;10353;17;6;2135855
2932;4062;17;6;506826
2932;5882;17;7;28853
2932;3695;17;9;66179
2932;5774;17;8;67600
2930;3416;16;7;87775
2930;7030;16;5;18610
2930;3357;16;9;118829
2930;3465;16;8;214696
2930;12409;16;7;273105
2930;6319;16;10;262354
2930;6359;16;7;462736
2930;17783;16;7;9411
2930;10011;16;9;1862103
2930;8677;16;6;607179
2929;11975;9;7;21101
2929;3463;9;6;18384
2928;16934;22;7;22076728
2928;14911;22;6;2454130
2928;14441;22;3;110884
2928;12974;22;7;1360822
2928;12107;22;6;2287061
2928;8802;22;7;320740
2928;8086;22;6;2175549
2928;7999;22;7;114682
2928;7647;22;6;217466
2928;7587;22;5;202916
2928;8233;22;7;4216226
2928;3932;22;6;1597925
2928;4657;22;7;588189
2928;5854;22;6;29409
2928;5895;22;8;332098
2928;7258;22;7;1247672
2927;5441;8;7;213549
2927;3692;8;5;267994
2927;8077;8;7;76593
2927;4841;8;8;49360
2926;10693;10;6;661036
2926;10159;10;6;2266037
2926;9612;10;6;1361577
2926;8062;10;27;2203935
2925;4062;11;6;1166116
2925;2990;11;9;886997
2925;13472;11;10;2562604
2925;12541;11;5;717565
2925;5703;11;7;255449
2924;18465;7;7;124324
2923;3735;5;6;416102
2922;10741;5;10;531619
2922;4843;5;6;776722
2921;3832;7;7;85113
2920;13072;8;6;64380
2920;5155;8;8;57068
2920;15779;8;7;637807
2918;10787;16;9;4741149
2918;10584;16;6;5456352
2918;10009;16;8;655684
2918;8026;16;9;2064373
2918;4676;16;4;714452
2918;5100;16;5;48850
2918;5419;16;9;3593
2918;3689;16;5;1023164
2918;16145;16;7;141820
2918;5879;16;6;127667
2918;8714;16;3;56049
2917;6553;5;7;90003
2916;11327;7;2;198270
2914;14451;8;4;38983
2913;10095;7;11;502099
2913;2919;7;6;44122
2912;18207;7;7;1730678
2911;7824;6;6;629920
2910;7582;6;5;67185
2909;9807;6;5;150915
2908;9821;11;5;424037
2908;9322;11;12;300785
2908;12411;11;7;461320
2908;14461;11;6;434639
2908;7524;11;5;2571217
2906;8901;5;7;149199
2904;18341;5;6;68282
2903;8111;8;19;1395505
2901;13535;8;7;1063892
2901;3627;8;5;24246
